id,N,D,C,E,I,K,F,P,S,V,APAAC3,APAAC4,APAAC5,APAAC6,APAAC10,APAAC19,_PolarizabilityC3,_SolventAccessibilityC2,_SolventAccessibilityC3,_SecondaryStrC2,_SecondaryStrC3,_ChargeC2,_ChargeC3,_PolarityC2,_PolarityC3,_NormalizedVDWVC1,_NormalizedVDWVC2,_NormalizedVDWVC3,_HydrophobicityC1,_HydrophobicityC2,_PolarizabilityT23,_SolventAccessibilityT12,_SolventAccessibilityT13,_SecondaryStrT12,_SecondaryStrT13,_ChargeT13,_ChargeT23,_PolarityT13,_NormalizedVDWVT23,_HydrophobicityT13,_PolarizabilityD1001,_PolarizabilityD2001,_SolventAccessibilityD1001,_SolventAccessibilityD2001,_SolventAccessibilityD2100,_SecondaryStrD2001,_SecondaryStrD3001,_ChargeD1001,_ChargeD1100,_ChargeD2001,_ChargeD3001,_ChargeD3075,_ChargeD3100,_PolarityD2001,_PolarityD3001,_NormalizedVDWVD1001,_NormalizedVDWVD2001,_HydrophobicityD1001,_HydrophobicityD1100,_HydrophobicityD2001,AP,RP,DI,DK,CL,CS,EI,IA,ID,IE,IK,LC,LP,KD,KE,KI,KF,FD,FE,PA,PR,PG,PP,PS,SC,SP,YI,VD,PAAC2,PAAC3,PAAC4,PAAC5,PAAC10,PAAC12,PAAC14,PAAC15,PAAC16,PAAC21,PAAC22,PAAC25,label
Positive_153,3.422,5.038,1.331,7.985,5.513,5.989,2.852,6.559,7.7,5.513,2.942,4.332,1.144,6.866,4.74,3.106,0.255,0.335,0.285,0.25,0.284,0.751,0.13,0.311,0.36,0.375,0.371,0.255,0.335,0.373,0.233,0.261,0.211,0.235,0.245,0.035,0.182,0.26,0.191,0.216,0.19,0.57,0.19,0.665,99.81,0.475,0.665,1.806,99.81,0.095,0.665,75.095,98.764,0.19,0.665,0.19,0.57,0.665,99.81,0.19,0.67,0.57,0.1,0.48,0.1,0.0,0.95,0.57,0.38,0.38,0.19,0.1,0.57,0.19,0.38,0.29,0.19,0.19,0.19,0.48,0.29,0.57,0.76,0.67,0.0,0.67,0.0,0.48,2.998,1.741,2.563,0.677,2.804,3.047,1.451,3.337,3.917,4.99,5.077,5.056,1
Negative_172,1.351,6.081,3.041,6.757,4.392,5.068,3.378,5.743,7.095,6.081,1.997,8.989,4.495,9.988,6.492,3.496,0.226,0.318,0.236,0.264,0.25,0.75,0.128,0.318,0.324,0.409,0.365,0.226,0.318,0.348,0.197,0.278,0.224,0.22,0.19,0.027,0.183,0.275,0.166,0.244,0.676,2.027,0.676,8.784,98.311,4.73,1.351,9.459,98.311,0.338,15.541,61.824,92.905,0.676,8.784,0.676,4.73,8.784,98.311,0.676,0.34,0.34,0.34,0.0,0.0,0.0,0.34,0.34,0.0,0.68,0.34,0.34,1.02,0.0,0.68,0.0,0.34,0.34,0.34,0.0,0.34,1.36,0.0,1.02,0.0,0.34,0.34,0.34,3.507,0.668,3.006,1.503,2.171,2.505,1.67,2.839,3.507,4.891,4.962,5.464,0
Positive_81,4.688,3.906,0.0,8.594,4.688,9.375,6.25,0.781,7.031,9.375,6.357,5.296,0.0,11.653,6.357,4.237,0.289,0.344,0.273,0.336,0.266,0.758,0.125,0.305,0.367,0.344,0.367,0.289,0.344,0.359,0.213,0.291,0.173,0.252,0.173,0.039,0.197,0.291,0.205,0.244,1.562,6.25,1.562,4.688,98.438,2.344,3.906,4.688,98.438,0.781,6.25,67.969,94.531,1.562,4.688,1.562,6.25,4.688,98.438,1.562,0.0,0.0,0.0,0.79,0.0,0.0,0.79,0.0,0.0,0.79,0.0,0.0,0.0,0.0,0.79,0.79,1.57,0.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,2.401,2.0,0.0,2.401,4.801,3.2,0.4,3.6,5.026,5.249,5.072,1
Positive_219,4.248,4.575,2.614,5.556,5.556,5.556,4.575,5.882,6.536,6.536,4.483,4.828,2.759,5.864,5.864,3.104,0.242,0.291,0.242,0.271,0.288,0.81,0.101,0.297,0.317,0.369,0.389,0.242,0.291,0.353,0.22,0.256,0.246,0.21,0.259,0.026,0.157,0.22,0.197,0.184,0.654,1.307,0.654,7.19,96.405,1.961,0.98,7.19,88.889,0.327,9.15,83.007,96.405,0.654,7.19,0.654,2.288,7.19,96.405,0.654,0.33,0.0,0.33,0.0,0.33,0.0,0.33,0.0,0.0,0.0,0.66,0.0,0.98,0.33,0.98,0.33,0.66,0.0,0.0,0.33,0.33,0.98,0.66,0.33,0.33,0.66,0.0,0.66,1.7,2.21,2.38,1.36,2.89,2.89,2.38,3.06,3.4,4.445,5.347,4.523,1
Negative_125,0.765,3.061,3.061,9.949,3.699,4.847,2.296,5.74,6.378,8.163,0.581,2.324,2.324,7.554,2.809,0.774,0.196,0.283,0.267,0.254,0.237,0.77,0.13,0.399,0.333,0.46,0.343,0.196,0.283,0.459,0.157,0.25,0.257,0.266,0.246,0.023,0.189,0.186,0.115,0.147,0.383,0.255,0.383,0.255,99.49,0.893,0.383,1.02,94.388,0.128,0.255,81.378,99.235,0.383,0.255,0.383,0.255,0.255,99.49,0.383,1.02,0.38,0.26,0.0,0.13,0.51,0.26,0.38,0.0,0.51,0.13,0.26,0.51,0.38,0.26,0.26,0.0,0.0,0.0,0.89,0.38,0.26,0.26,0.13,0.0,0.64,0.13,0.13,2.767,0.415,1.66,1.66,2.006,2.629,1.245,3.113,3.459,4.613,4.762,4.705,0
Negative_57,1.828,6.005,12.01,3.655,1.567,1.567,2.611,9.661,3.916,6.527,1.478,4.854,9.709,2.955,1.267,1.055,0.178,0.238,0.24,0.295,0.329,0.822,0.097,0.376,0.272,0.556,0.266,0.178,0.238,0.423,0.157,0.254,0.262,0.254,0.27,0.024,0.144,0.22,0.081,0.181,0.783,0.522,1.044,1.567,98.956,1.305,0.522,1.567,98.956,0.261,7.05,61.358,98.172,0.522,1.567,0.522,2.089,1.567,98.956,0.522,1.31,0.52,0.0,0.26,2.09,0.26,0.0,0.0,0.0,0.0,0.0,0.79,1.57,0.26,0.26,0.0,0.26,0.26,0.0,1.31,0.26,1.57,0.79,0.79,0.52,0.52,0.0,0.52,3.515,0.984,3.234,6.467,0.844,0.844,1.406,5.202,2.109,4.496,4.86,4.537,0
Positive_90,2.152,4.169,1.278,5.313,2.286,4.506,1.681,18.157,3.228,2.555,1.611,3.121,0.957,3.977,1.711,0.503,0.138,0.25,0.266,0.119,0.55,0.812,0.095,0.607,0.256,0.661,0.201,0.138,0.25,0.619,0.098,0.281,0.314,0.076,0.399,0.028,0.15,0.078,0.059,0.07,0.336,0.134,0.134,0.202,99.529,0.134,0.336,0.202,98.117,0.067,1.816,75.723,99.529,0.336,0.202,0.336,0.134,0.202,99.529,0.336,1.55,0.2,0.4,0.2,0.07,0.0,0.13,0.34,0.2,0.13,0.07,0.13,0.74,0.54,0.07,0.0,0.0,0.07,0.0,1.48,0.87,8.48,2.69,0.74,0.07,0.54,0.0,0.13,2.67,1.186,2.298,0.705,1.26,2.484,0.927,10.01,1.78,4.885,4.896,4.857,1
Negative_196,1.789,3.181,2.883,6.362,1.889,3.579,1.69,16.402,8.549,3.579,1.307,2.324,2.106,4.647,1.38,1.598,0.183,0.246,0.353,0.17,0.39,0.804,0.095,0.513,0.277,0.574,0.244,0.183,0.246,0.567,0.138,0.192,0.298,0.144,0.319,0.018,0.145,0.128,0.089,0.1,0.199,0.596,1.193,0.298,100.0,1.193,0.199,0.298,100.0,0.099,1.789,66.998,99.702,0.199,0.298,0.199,0.596,0.298,100.0,0.199,3.18,0.6,0.1,0.1,0.2,0.2,0.5,0.1,0.1,0.0,0.3,0.2,0.8,0.3,0.3,0.0,0.1,0.0,0.1,3.18,1.0,2.69,2.19,1.29,0.3,2.09,0.0,0.2,3.563,0.986,1.754,1.59,1.042,1.974,0.932,9.044,4.714,4.26,4.395,4.455,0
Positive_160,6.111,7.222,1.667,8.333,5.556,5.0,5.0,2.778,6.111,7.222,4.311,5.095,1.176,5.879,3.92,1.568,0.239,0.356,0.211,0.272,0.289,0.733,0.156,0.267,0.367,0.356,0.406,0.239,0.356,0.3,0.173,0.318,0.151,0.263,0.251,0.017,0.223,0.291,0.156,0.274,1.111,2.222,2.778,1.667,100.0,5.0,1.111,1.667,94.444,0.556,5.556,81.667,100.0,1.111,1.667,1.111,2.222,1.667,100.0,1.111,0.0,0.0,0.0,0.56,0.0,0.0,0.56,0.56,0.0,1.12,0.0,1.12,1.12,0.56,0.0,0.0,0.56,0.0,0.0,1.12,0.0,0.0,0.0,0.56,0.0,0.56,0.0,0.56,3.07,3.07,3.629,0.838,2.791,2.512,2.512,1.396,3.07,5.336,5.559,5.233,1
Positive_1,3.683,3.499,1.197,3.959,6.446,5.709,3.315,4.88,5.801,7.827,2.655,2.523,0.863,2.854,4.647,2.324,0.195,0.223,0.251,0.289,0.286,0.846,0.075,0.397,0.238,0.444,0.361,0.195,0.223,0.444,0.161,0.221,0.253,0.22,0.241,0.016,0.126,0.179,0.133,0.154,0.184,0.276,0.184,0.276,100.0,0.645,0.276,0.552,100.0,0.092,2.855,83.886,99.632,0.184,0.276,0.184,0.276,0.276,100.0,0.184,0.65,0.09,0.18,0.09,0.09,0.09,0.37,0.83,0.09,0.37,0.0,0.28,0.37,0.37,0.74,0.18,0.09,0.28,0.09,0.55,0.09,0.65,0.18,0.28,0.18,0.28,0.37,0.46,1.231,2.052,1.95,0.667,3.592,3.181,1.847,2.719,3.232,4.452,4.706,4.561,1
Positive_120,7.277,3.521,2.465,5.634,7.394,5.282,3.286,3.521,5.399,6.573,6.125,2.964,2.075,4.742,6.224,2.173,0.25,0.325,0.227,0.326,0.265,0.791,0.092,0.279,0.339,0.339,0.411,0.25,0.325,0.319,0.226,0.282,0.207,0.255,0.194,0.033,0.136,0.262,0.207,0.23,0.587,0.352,0.352,0.235,100.0,0.352,0.587,0.235,99.648,0.117,3.756,76.878,99.531,0.587,0.235,0.587,0.352,0.235,100.0,0.587,0.35,0.47,0.47,0.47,0.0,0.47,0.59,0.12,0.24,0.59,0.59,0.12,0.24,0.12,0.35,0.24,0.12,0.0,0.12,0.12,0.12,0.35,0.12,0.0,0.12,0.35,0.12,0.24,3.233,3.645,1.763,1.235,3.703,2.645,1.646,1.763,2.704,4.918,4.986,5.073,1
Positive_23,1.351,5.743,2.365,6.757,1.351,1.014,3.716,5.743,4.73,6.419,1.671,7.103,2.925,8.357,1.671,2.089,0.209,0.274,0.196,0.203,0.28,0.76,0.125,0.392,0.294,0.473,0.318,0.209,0.274,0.429,0.186,0.312,0.19,0.21,0.22,0.031,0.197,0.18,0.156,0.163,0.676,1.351,0.676,1.014,100.0,1.351,3.041,1.014,88.851,0.338,1.689,80.405,100.0,0.676,1.014,0.676,1.689,1.014,100.0,0.676,1.02,0.34,0.34,0.0,0.34,0.0,0.0,0.34,0.34,0.0,0.0,0.34,0.34,0.0,0.0,0.0,0.0,0.34,0.34,0.34,0.34,1.36,0.34,0.68,0.0,0.34,0.0,0.0,4.958,0.64,2.719,1.12,0.64,0.48,1.759,2.719,2.239,5.375,5.295,5.496,1
Positive_176,2.381,6.122,0.34,9.864,7.143,9.864,4.422,3.401,2.041,9.524,2.018,5.188,0.288,8.359,6.053,0.288,0.218,0.337,0.156,0.289,0.221,0.704,0.16,0.299,0.354,0.364,0.418,0.218,0.337,0.32,0.198,0.355,0.137,0.229,0.201,0.038,0.225,0.242,0.184,0.232,0.68,1.02,0.68,1.701,100.0,1.361,0.68,2.721,95.238,0.34,1.701,71.088,100.0,0.68,1.701,0.68,1.02,1.701,100.0,0.68,0.34,0.34,0.0,0.0,0.0,0.0,0.68,0.34,0.68,0.34,0.34,0.0,0.0,0.68,1.02,1.02,0.34,1.37,0.0,0.34,0.0,0.0,0.68,0.0,0.34,0.0,0.34,0.34,1.875,1.194,3.069,0.17,3.581,4.945,2.217,1.705,1.023,5.038,5.319,5.015,1
Negative_214,0.0,6.897,4.598,9.195,1.149,3.448,2.299,3.448,6.897,4.598,0.0,2.418,1.612,3.223,0.403,0.0,0.253,0.46,0.23,0.184,0.207,0.724,0.161,0.264,0.517,0.379,0.368,0.253,0.46,0.322,0.128,0.256,0.163,0.233,0.256,0.023,0.163,0.198,0.105,0.186,2.299,5.747,5.747,8.046,94.253,3.448,2.299,16.092,90.805,1.149,20.69,72.414,93.103,2.299,8.046,2.299,5.747,8.046,94.253,2.299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.273,0.0,3.662,2.442,0.61,1.831,1.221,1.831,3.662,4.158,4.832,4.763,0
Negative_181,2.426,3.813,2.08,6.412,2.773,7.106,3.12,7.626,12.825,5.719,1.535,2.413,1.316,4.058,1.755,0.768,0.237,0.315,0.326,0.217,0.333,0.763,0.102,0.409,0.347,0.468,0.295,0.237,0.315,0.452,0.194,0.229,0.229,0.181,0.273,0.035,0.149,0.177,0.148,0.146,1.04,0.347,0.347,1.56,99.48,0.347,1.56,2.253,99.48,0.173,3.12,73.31,95.667,1.04,1.56,0.693,0.347,1.56,99.48,1.04,0.17,0.17,0.0,0.35,0.17,0.52,0.0,0.35,0.35,0.17,0.0,0.35,0.0,0.69,0.17,0.0,0.35,0.0,0.0,0.35,0.35,0.52,0.87,1.56,0.17,0.87,0.0,0.0,3.411,1.291,2.028,1.106,1.475,3.78,1.66,4.057,6.822,4.625,4.732,4.463,0
Negative_165,0.737,3.686,2.211,9.337,2.948,3.686,2.948,6.88,8.6,7.125,0.653,3.268,1.96,8.277,2.613,1.525,0.211,0.319,0.273,0.231,0.263,0.769,0.13,0.324,0.351,0.383,0.405,0.211,0.319,0.373,0.195,0.236,0.259,0.229,0.244,0.042,0.155,0.202,0.155,0.175,0.491,0.737,1.966,1.229,97.297,0.491,0.737,1.229,95.086,0.246,3.44,68.059,95.332,0.491,1.229,0.491,1.966,1.229,97.297,0.491,0.25,0.74,0.0,0.0,0.25,0.49,0.0,0.0,0.0,0.25,0.0,0.0,1.23,0.49,0.74,0.0,0.0,0.0,0.0,0.25,0.25,0.49,0.0,0.74,0.49,0.49,0.0,0.25,3.295,0.38,1.901,1.14,1.521,1.901,1.521,3.549,4.436,4.495,4.784,4.789,0
Positive_195,6.569,6.752,0.0,4.015,4.562,6.569,4.197,3.102,6.752,7.482,6.094,6.263,0.0,3.724,4.232,6.094,0.235,0.308,0.268,0.31,0.327,0.805,0.108,0.35,0.328,0.418,0.347,0.235,0.308,0.436,0.179,0.267,0.223,0.216,0.23,0.024,0.181,0.219,0.176,0.161,1.46,1.277,1.277,0.365,100.0,1.825,1.642,0.365,100.0,0.182,5.657,72.628,99.088,1.46,0.365,1.46,1.277,0.365,100.0,1.46,0.18,0.0,0.37,0.18,0.0,0.0,0.18,0.18,0.37,0.0,0.0,0.0,0.37,0.73,0.37,0.37,0.55,0.18,0.0,0.37,0.0,0.73,0.0,0.0,0.0,0.18,0.18,0.37,1.156,3.467,3.563,0.0,2.408,3.467,2.215,1.637,3.563,4.728,4.797,4.649,1
Positive_30,2.974,5.576,0.372,4.089,7.435,3.346,2.602,4.833,5.948,6.32,3.236,6.067,0.405,4.449,8.09,2.427,0.201,0.245,0.234,0.253,0.297,0.822,0.097,0.394,0.264,0.454,0.346,0.201,0.245,0.435,0.131,0.269,0.257,0.205,0.257,0.015,0.157,0.194,0.116,0.164,0.743,1.487,1.115,2.23,99.257,0.743,1.115,2.974,89.219,0.372,2.23,78.067,97.026,0.743,2.23,0.743,1.487,2.23,99.257,0.743,1.12,0.0,0.37,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,1.12,0.37,0.0,0.0,0.0,1.12,0.0,1.12,0.0,0.37,0.0,0.37,0.0,0.0,0.0,0.0,2.475,1.523,2.856,0.191,3.808,1.714,1.333,2.475,3.046,5.014,5.214,4.991,1
Positive_205,3.147,6.061,1.981,7.226,6.294,7.576,4.079,5.361,5.128,8.042,2.786,5.366,1.754,6.398,5.572,2.167,0.252,0.325,0.228,0.284,0.274,0.74,0.133,0.302,0.344,0.382,0.366,0.252,0.325,0.345,0.212,0.299,0.223,0.25,0.236,0.028,0.201,0.247,0.186,0.217,0.583,0.233,0.233,0.35,99.883,0.233,0.35,1.166,99.883,0.117,0.816,72.378,99.767,0.583,0.35,0.583,0.233,0.35,99.883,0.583,0.0,0.23,0.35,0.7,0.35,0.0,0.35,0.47,0.35,0.35,0.82,0.23,0.7,0.58,0.58,0.12,0.35,0.58,0.23,0.58,0.23,0.35,0.12,0.23,0.12,0.58,0.12,0.58,2.573,1.579,3.041,0.994,3.158,3.801,2.047,2.69,2.573,5.022,5.1,5.256,1
Positive_175,5.03,4.734,0.0,3.846,3.846,7.692,3.55,4.438,7.692,7.692,5.645,5.313,0.0,4.316,4.316,3.321,0.216,0.287,0.228,0.24,0.302,0.817,0.086,0.379,0.302,0.426,0.358,0.216,0.287,0.423,0.181,0.315,0.193,0.205,0.258,0.009,0.163,0.202,0.16,0.178,1.775,0.888,0.888,0.592,98.817,1.479,1.775,0.592,96.746,0.296,8.876,69.527,98.817,1.775,0.592,1.775,0.888,0.592,98.817,1.775,0.59,0.3,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.89,0.0,0.3,0.59,0.0,0.0,0.0,0.0,0.3,0.89,0.0,0.3,0.0,0.59,0.0,0.89,0.0,1.48,1.089,2.645,2.49,0.0,2.023,4.045,1.867,2.334,4.045,4.894,4.673,4.82,1
Negative_231,0.0,0.0,20.339,0.847,0.0,5.085,0.0,16.102,21.186,0.847,0.0,0.0,12.72,0.53,0.0,0.0,0.136,0.195,0.432,0.229,0.508,0.898,0.008,0.534,0.229,0.737,0.127,0.136,0.195,0.568,0.162,0.111,0.291,0.111,0.239,0.0,0.017,0.111,0.017,0.094,1.695,2.542,2.542,3.39,80.508,2.542,1.695,12.712,68.644,0.847,53.39,53.39,53.39,1.695,3.39,1.695,3.39,3.39,80.508,1.695,0.85,1.71,0.0,0.0,0.85,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,5.13,0.0,3.42,0.0,0.0,0.0,2.87,0.0,0.0,13.777,0.0,3.444,0.0,10.907,14.35,2.814,2.963,3.705,0
Negative_78,1.379,8.276,10.345,3.448,4.138,13.103,5.517,8.276,3.448,6.207,0.922,5.534,6.917,2.306,2.767,0.922,0.331,0.345,0.255,0.303,0.269,0.717,0.117,0.241,0.421,0.428,0.241,0.331,0.345,0.331,0.312,0.292,0.243,0.229,0.222,0.062,0.174,0.292,0.181,0.243,3.448,1.379,2.069,1.379,98.621,2.069,2.759,5.517,98.621,0.69,1.379,57.241,90.345,2.759,1.379,2.759,1.379,1.379,98.621,2.759,0.0,0.69,0.0,0.0,0.0,1.39,0.0,0.0,0.69,0.0,0.69,0.69,0.69,1.39,2.08,0.69,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.69,0.0,0.0,0.0,1.831,0.732,4.395,5.494,2.198,6.959,2.93,4.395,1.831,4.551,5.045,4.711,0
Negative_27,0.581,2.326,3.488,5.233,0.581,3.488,2.907,19.186,8.721,2.907,0.459,1.836,2.753,4.13,0.459,1.376,0.262,0.256,0.401,0.151,0.372,0.779,0.076,0.477,0.314,0.535,0.203,0.262,0.256,0.552,0.216,0.246,0.211,0.105,0.304,0.006,0.123,0.14,0.105,0.117,7.558,1.163,1.163,4.07,98.837,16.86,2.907,4.07,98.837,0.581,9.884,49.419,95.349,2.907,4.07,2.907,1.163,4.07,98.837,2.907,1.17,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.58,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.09,1.17,5.26,1.17,0.58,1.17,0.0,0.0,5.643,0.297,1.188,1.782,0.297,1.782,1.485,9.801,4.455,5.264,4.909,4.975,0
Negative_95,2.419,3.226,1.613,4.032,8.871,4.032,3.226,4.839,9.677,4.839,1.118,1.49,0.745,1.863,4.098,0.372,0.194,0.21,0.242,0.234,0.331,0.823,0.073,0.427,0.242,0.476,0.331,0.194,0.21,0.468,0.163,0.244,0.22,0.163,0.317,0.024,0.106,0.154,0.114,0.138,1.613,2.419,2.419,1.613,99.194,2.419,1.613,6.452,95.968,0.806,1.613,79.032,99.194,3.226,1.613,1.613,2.419,1.613,99.194,3.226,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,1.63,0.0,0.0,0.0,0.0,0.0,0.0,3.491,1.309,1.746,0.873,4.8,2.182,1.746,2.618,5.236,5.184,4.645,4.624,0
Positive_39,4.715,2.73,1.737,7.692,3.474,7.94,3.226,7.444,8.189,6.203,3.563,2.063,1.312,5.812,2.625,2.25,0.256,0.362,0.268,0.228,0.278,0.752,0.104,0.305,0.392,0.35,0.395,0.256,0.362,0.365,0.259,0.259,0.219,0.216,0.279,0.03,0.149,0.224,0.209,0.194,0.496,1.489,1.985,0.496,99.752,1.985,0.496,0.744,99.504,0.248,0.496,76.427,98.511,0.993,0.496,0.496,1.489,0.496,99.752,0.993,1.0,0.75,0.25,0.0,0.0,0.0,0.5,0.25,0.0,0.25,0.25,0.75,0.75,0.0,0.5,0.25,0.75,0.25,0.5,0.0,0.0,0.0,0.5,1.24,0.0,0.0,0.25,0.25,3.306,2.416,1.399,0.89,1.78,4.068,1.653,3.814,4.196,4.88,5.142,4.673,1
Negative_161,3.236,2.913,3.883,1.942,6.472,4.207,7.767,3.883,10.356,8.414,1.868,1.682,2.242,1.121,3.737,2.616,0.272,0.178,0.34,0.392,0.23,0.874,0.049,0.288,0.217,0.356,0.372,0.272,0.178,0.372,0.256,0.136,0.305,0.282,0.169,0.016,0.075,0.169,0.218,0.133,2.265,0.647,1.294,0.647,99.676,1.294,1.618,0.971,99.676,0.324,0.647,58.576,95.793,2.265,0.647,2.265,0.647,0.647,99.676,1.942,0.32,0.32,0.32,0.0,0.65,0.65,0.32,0.32,0.0,0.0,0.0,0.65,0.0,0.65,0.0,0.32,0.0,0.32,0.0,0.0,0.0,0.0,0.32,0.65,0.97,0.32,0.32,0.0,2.035,1.849,1.665,2.219,3.699,2.404,4.439,2.219,5.919,3.938,4.386,4.389,0
Positive_170,6.383,6.383,0.0,5.106,4.255,11.915,1.277,4.255,5.957,8.511,5.271,5.271,0.0,4.216,3.514,2.108,0.294,0.387,0.213,0.226,0.306,0.698,0.115,0.264,0.404,0.328,0.379,0.294,0.387,0.306,0.231,0.329,0.188,0.226,0.269,0.038,0.167,0.308,0.192,0.269,0.851,1.277,0.851,1.277,98.298,1.702,2.128,4.255,98.298,0.426,2.128,81.702,97.021,0.851,1.277,0.851,1.277,1.277,98.298,0.851,0.0,0.43,0.0,0.43,0.0,0.0,0.85,0.43,0.85,0.43,0.0,0.0,0.85,0.0,0.85,0.43,0.0,0.43,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.43,0.0,0.85,3.231,3.029,3.029,0.0,2.019,5.655,0.606,2.019,2.827,5.444,5.213,4.9,1
Negative_132,1.411,4.178,1.139,8.03,2.767,4.069,2.008,10.364,8.464,5.372,1.171,3.467,0.945,6.664,2.296,0.54,0.18,0.321,0.301,0.189,0.327,0.778,0.122,0.421,0.35,0.474,0.346,0.18,0.321,0.457,0.174,0.264,0.236,0.198,0.298,0.026,0.191,0.183,0.139,0.162,0.109,0.271,0.109,0.163,100.0,0.217,0.163,0.814,98.318,0.054,0.163,64.84,99.24,0.109,0.163,0.109,0.271,0.163,100.0,0.109,0.81,0.76,0.16,0.16,0.05,0.16,0.22,0.05,0.11,0.11,0.0,0.22,0.87,0.22,0.6,0.11,0.16,0.05,0.81,0.98,0.6,1.09,1.19,1.03,0.16,0.92,0.05,0.38,3.153,0.752,2.227,0.607,1.475,2.169,1.071,5.525,4.512,4.737,4.737,4.681,0
Positive_51,3.534,5.654,0.0,6.714,5.654,3.18,4.594,7.42,4.594,6.007,3.408,5.452,0.0,6.474,5.452,3.067,0.261,0.322,0.269,0.276,0.261,0.77,0.124,0.318,0.371,0.375,0.364,0.261,0.322,0.399,0.238,0.238,0.213,0.255,0.202,0.025,0.202,0.206,0.195,0.149,0.707,1.06,1.767,1.06,99.293,2.473,0.707,1.413,99.293,0.353,1.06,72.085,97.527,0.707,1.06,0.707,1.06,1.06,99.293,0.707,0.0,0.35,0.35,0.35,0.0,0.0,0.35,0.71,0.0,0.35,0.0,0.0,0.71,0.0,0.71,0.0,0.0,0.0,0.35,0.35,0.0,0.0,1.06,0.35,0.0,0.0,0.35,0.71,3.706,1.765,2.824,0.0,2.824,1.588,2.295,3.706,2.295,4.885,5.247,4.775,1
Positive_166,6.951,7.399,0.448,4.709,4.484,4.484,4.484,2.018,6.278,5.381,8.315,8.85,0.536,5.633,5.364,5.901,0.269,0.323,0.238,0.296,0.336,0.796,0.121,0.339,0.336,0.417,0.314,0.269,0.323,0.401,0.162,0.312,0.211,0.222,0.22,0.018,0.216,0.254,0.153,0.207,0.897,0.673,0.673,1.345,99.327,0.673,2.018,1.345,96.413,0.224,6.054,72.87,99.327,0.897,1.345,0.897,0.673,1.345,99.327,0.897,0.0,0.45,0.45,0.45,0.0,0.0,0.67,0.0,0.45,0.22,0.0,0.0,0.45,0.22,0.22,0.22,0.45,0.67,0.0,0.67,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.67,1.869,3.409,3.628,0.22,2.199,2.199,2.199,0.99,3.079,5.407,5.022,5.203,1
Positive_110,1.471,6.863,0.98,4.412,3.431,1.961,2.206,5.392,3.922,9.559,1.535,7.16,1.022,4.603,3.58,2.046,0.181,0.27,0.199,0.25,0.267,0.784,0.113,0.4,0.284,0.478,0.341,0.181,0.27,0.434,0.143,0.295,0.229,0.219,0.258,0.02,0.177,0.179,0.113,0.16,0.49,0.735,1.225,0.735,98.284,2.451,0.49,1.716,98.284,0.245,0.98,75.245,97.549,0.49,0.735,0.49,0.735,0.735,98.284,0.49,1.72,0.74,0.0,0.0,0.0,0.0,0.25,0.49,0.0,0.49,0.0,0.0,0.74,0.25,0.0,0.25,0.25,0.25,0.49,0.49,0.49,0.25,0.25,0.0,0.0,0.0,0.0,0.98,4.103,0.724,3.379,0.483,1.689,0.966,1.086,2.655,1.931,5.165,4.906,5.153,1
Positive_109,2.985,6.468,0.0,5.473,7.463,5.473,3.98,4.975,7.463,7.96,2.465,5.341,0.0,4.519,6.163,2.876,0.199,0.274,0.244,0.289,0.289,0.791,0.119,0.368,0.289,0.433,0.368,0.199,0.274,0.418,0.14,0.265,0.19,0.175,0.235,0.02,0.2,0.175,0.12,0.15,0.995,1.99,1.99,1.493,97.512,1.99,0.995,1.493,95.522,0.498,11.443,73.134,97.512,0.995,1.493,0.995,1.99,1.493,97.512,0.995,1.0,0.5,0.0,0.0,0.0,0.0,0.5,1.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.829,1.567,3.396,0.0,3.919,2.874,2.09,2.612,3.919,4.762,4.962,4.986,1
