APAAC1,APAAC2,APAAC3,APAAC4,APAAC5,APAAC6,APAAC7,APAAC8,APAAC9,APAAC10,APAAC11,APAAC12,APAAC13,APAAC14,APAAC15,APAAC16,APAAC17,APAAC18,APAAC19,APAAC20,APAAC21,APAAC22,APAAC23,APAAC24,APAAC25,APAAC26,APAAC27,APAAC28,APAAC29,APAAC30,APAAC31,APAAC32,APAAC33,APAAC34,APAAC35,APAAC36,APAAC37,APAAC38,APAAC39,APAAC40,id,label
7.404,6.135,0.635,2.75,3.173,4.654,2.115,7.827,4.019,0.846,4.231,1.693,0.635,2.538,6.558,5.289,3.173,0.0,0.635,4.019,-0.683,0.752,0.581,-0.068,1.264,2.255,3.075,2.665,-2.562,1.127,2.084,2.152,-0.581,0.068,-1.503,0.649,8.37,8.234,1.708,2.084,Negative_198,0
7.652,5.627,3.376,7.202,1.801,4.726,4.051,7.877,2.926,6.527,6.977,8.103,2.701,4.502,4.277,4.951,6.977,2.025,3.151,6.302,-2.391,-1.78,-6.205,-5.951,-0.102,2.035,2.289,3.866,4.018,2.187,0.0,-0.356,1.068,2.238,-2.085,-1.577,1.933,1.984,-3.255,0.356,Positive_217,1
7.805,3.443,3.902,5.51,0.459,5.05,2.066,3.673,0.23,3.214,7.575,6.657,1.377,2.066,2.755,3.214,5.28,0.918,1.377,3.902,2.467,3.911,-0.599,1.515,-2.114,1.868,2.537,4.651,-1.128,1.445,-3.066,1.339,1.092,2.995,-0.317,1.55,0.423,2.925,2.467,5.567,Positive_58,1
3.193,4.414,1.033,3.005,1.409,4.039,2.911,3.287,1.972,0.657,6.292,3.569,1.221,1.785,4.884,7.889,2.63,0.282,0.751,2.348,1.612,4.26,-0.201,2.879,1.583,3.685,1.842,3.742,-0.259,1.9,1.238,3.915,1.324,3.598,-1.209,2.792,1.957,4.347,0.518,2.907,Negative_88,0
15.455,8.305,2.768,8.766,0.462,5.075,2.768,9.919,4.152,2.537,10.381,1.845,0.923,3.461,7.612,5.075,6.92,3.23,4.383,6.46,-4.862,-2.265,-4.751,-4.254,-0.331,1.989,0.608,4.254,-2.376,-4.475,1.326,1.547,0.663,1.381,1.934,1.878,-3.37,-2.32,0.221,2.707,Positive_115,1
4.112,5.007,5.722,5.007,2.146,5.364,4.649,7.51,1.609,2.861,6.437,6.437,3.219,2.146,4.112,6.08,4.112,2.503,3.755,5.007,0.702,2.853,0.263,1.888,0.571,3.029,-1.361,0.044,-1.536,-1.536,-3.424,-1.449,5.663,7.77,-1.712,1.097,-1.317,-0.0,-0.658,1.317,Positive_88,1
4.835,3.719,3.719,6.323,1.488,5.579,4.835,3.719,1.86,1.86,7.439,3.347,1.488,3.719,3.719,10.786,2.604,0.744,1.86,2.604,-0.762,4.956,-6.062,-0.839,0.267,1.258,1.144,2.44,4.117,2.097,-4.117,-0.534,-2.326,1.639,5.223,6.519,1.067,5.414,0.648,1.601,Negative_168,0
10.728,4.56,8.315,8.85,0.536,5.633,5.901,13.142,1.609,5.364,5.901,5.364,4.291,5.364,2.414,7.51,6.705,5.096,5.901,6.437,-5.921,-8.194,-1.615,-2.033,-1.376,-2.871,4.067,2.392,-1.017,-2.213,-2.871,-1.196,3.05,2.273,1.495,2.931,-3.768,-2.811,-0.538,0.598,Positive_166,1
5.123,3.586,6.147,3.074,0.768,3.074,3.074,13.831,1.793,1.793,5.379,1.793,6.147,2.561,14.855,9.221,2.817,1.281,3.074,3.074,2.034,2.034,1.248,1.526,-0.555,0.878,2.312,2.265,-2.034,-0.878,1.11,0.231,0.092,-0.832,0.139,-0.416,-0.971,0.0,-0.324,-0.324,Negative_74,0
10.116,5.216,0.948,3.794,0.316,3.951,4.742,3.319,0.948,1.265,7.587,2.371,0.316,1.739,9.958,11.223,3.794,1.58,0.474,2.213,1.062,3.187,-0.835,1.214,4.363,2.049,0.038,0.607,-0.379,-0.721,-0.114,0.19,2.124,2.352,3.49,2.921,0.645,0.531,-0.607,2.011,Negative_118,0
6.745,3.624,1.611,3.121,0.957,3.977,3.02,20.436,0.403,1.711,2.819,3.373,0.805,1.258,13.591,2.416,2.215,0.353,0.503,1.912,-1.796,3.144,-1.385,3.031,4.94,4.716,-3.256,1.123,-1.01,3.144,2.433,2.657,-2.395,2.283,-0.936,3.219,2.769,1.984,-2.096,2.582,Positive_90,1
5.958,4.161,0.568,2.081,1.04,4.918,4.35,6.431,1.513,0.851,6.526,3.31,1.324,1.418,10.592,5.863,3.121,0.851,0.757,4.445,1.612,2.978,1.121,2.172,1.191,1.647,1.997,2.313,1.472,1.331,0.28,2.698,0.456,1.367,0.911,1.542,1.402,2.978,-0.876,1.331,Negative_226,0
11.524,6.513,2.004,6.013,1.002,9.019,3.507,10.021,2.505,7.515,11.023,6.013,2.004,6.013,3.006,4.509,4.509,0.0,4.009,6.013,5.496,5.176,-0.213,-2.561,2.561,0.427,0.854,5.176,-5.71,-5.443,-6.99,-1.601,-4.376,-2.668,-2.561,-0.694,1.334,-2.028,2.188,4.909,Positive_63,1
9.848,7.186,3.194,7.186,1.331,4.525,4.525,8.517,2.662,3.993,13.841,5.058,2.928,2.662,3.993,6.388,4.791,1.863,2.662,7.453,0.575,-1.621,-7.374,-4.079,0.105,-2.144,3.923,4.236,0.209,1.308,-2.197,-1.464,-0.314,-1.674,0.262,1.412,-0.157,0.941,0.732,2.72,Positive_145,1
1.389,2.778,3.819,9.375,1.736,4.514,1.042,2.431,1.042,1.389,3.819,4.167,2.083,3.125,1.736,5.208,1.042,1.736,0.694,2.431,0.167,4.806,3.0,5.472,6.583,10.389,-2.25,-0.083,-0.278,1.944,-2.028,1.528,1.306,4.056,-3.5,4.583,-0.444,2.194,0.444,6.556,Positive_99,1
4.377,3.405,1.824,2.351,0.77,3.729,2.189,3.607,1.5,3.972,6.768,3.364,1.743,2.553,1.986,4.783,3.283,0.689,1.337,4.012,0.466,2.009,1.631,1.514,1.951,1.951,2.708,1.951,-0.058,0.699,2.155,2.737,3.786,3.232,4.31,3.436,2.184,2.388,1.98,0.728,Positive_186,1
2.333,3.791,3.791,3.499,1.75,4.666,2.041,4.083,1.458,2.041,5.832,3.499,2.333,2.916,3.791,4.083,2.916,0.583,1.458,5.832,1.066,4.828,7.712,7.147,1.003,1.818,4.357,4.922,1.567,2.445,1.787,2.884,-1.223,1.881,-1.348,-1.85,0.502,1.348,-1.505,-2.038,Positive_185,1
4.456,2.111,2.111,1.876,2.345,0.704,0.938,3.049,1.407,3.284,7.974,1.876,1.642,3.284,2.814,5.863,3.518,1.407,2.58,3.987,2.432,0.715,5.551,3.233,5.522,2.861,2.775,0.315,4.12,1.087,1.974,0.572,3.062,0.486,1.431,1.001,5.179,1.516,1.001,-2.06,Negative_75,0
5.587,3.725,1.863,3.725,1.863,9.313,2.794,2.794,0.931,1.863,5.587,4.656,0.931,1.863,2.794,6.519,5.587,1.863,0.931,2.794,2.141,-0.68,0.0,0.442,4.759,9.551,-4.691,-4.657,4.725,5.506,-0.102,-1.564,4.555,5.914,5.37,10.231,-2.481,-8.532,0.102,1.428,Negative_160,0
6.145,4.244,3.737,3.928,1.267,6.841,6.017,6.778,1.71,6.461,6.968,7.982,1.9,2.217,5.005,3.991,5.701,2.344,2.47,5.954,-0.825,1.375,-1.833,-1.65,0.779,2.612,1.696,2.979,-2.154,-0.962,-2.979,-1.467,1.283,3.437,-0.55,0.917,0.229,1.65,2.062,1.742,Positive_85,1
3.52,4.061,2.437,2.437,1.895,4.873,2.437,3.79,2.437,3.79,3.52,4.332,1.354,2.437,4.873,7.851,4.873,0.271,1.895,2.707,-1.283,0.658,0.757,2.664,2.039,2.27,5.395,6.776,-0.428,2.5,2.336,4.079,-0.987,0.658,5.066,4.178,-3.092,-1.711,-0.428,2.763,Negative_59,0
13.98,3.032,2.695,6.4,1.348,6.905,2.19,11.285,2.021,6.905,6.4,6.737,2.358,2.021,5.39,3.032,4.547,0.505,2.19,10.106,-0.35,-2.351,0.15,-0.35,-0.1,-1.501,-2.001,-2.301,-1.351,-0.4,-1.201,-0.2,1.151,1.251,3.102,1.251,1.851,-0.2,2.001,1.501,Positive_135,1
5.21,3.087,1.544,2.701,2.508,2.123,1.93,2.895,2.316,1.544,9.262,1.544,1.351,3.859,2.316,4.438,2.316,2.316,2.316,6.175,4.538,4.23,4.693,4.6,2.871,1.081,-0.926,-1.513,3.303,0.741,4.693,5.032,1.729,2.377,1.266,0.988,0.926,-0.648,-0.093,-1.636,Negative_93,0
8.126,8.687,5.604,6.445,1.12,6.165,4.484,8.126,3.082,5.885,12.049,5.604,3.643,5.604,7.566,10.649,4.484,0.841,6.165,7.846,-8.674,-2.321,-6.72,-4.337,0.367,2.077,1.405,3.604,-3.238,-2.26,-0.672,-0.0,2.932,4.582,-3.604,-0.794,2.993,-0.611,-5.192,-1.71,Positive_198,1
7.344,10.404,3.06,7.65,0.612,3.978,4.284,9.487,2.754,3.672,12.852,2.448,1.224,3.06,9.487,11.322,3.366,0.612,0.612,7.65,-1.271,-1.429,-1.959,1.112,-1.482,1.747,-0.847,3.759,-5.823,-2.7,0.741,-0.741,-0.106,2.329,-1.006,1.8,-4.711,2.859,-0.688,2.541,Negative_183,0
6.747,4.948,0.9,1.799,2.249,5.398,3.599,3.149,2.249,0.9,15.744,0.45,1.799,0.45,6.298,7.647,3.149,0.45,1.349,4.499,2.471,3.172,4.058,-1.844,5.09,3.172,-0.738,1.697,0.959,0.627,-1.697,-0.037,-0.812,0.59,5.754,1.439,-0.037,-1.475,2.84,0.996,Negative_194,0
6.436,3.862,3.218,3.647,2.575,6.008,3.862,4.935,1.502,3.647,7.938,7.509,0.643,1.716,7.295,7.724,4.72,1.502,1.502,4.505,1.992,5.297,-0.975,4.619,-2.839,-0.763,-1.992,1.568,-2.161,0.254,-0.085,0.381,-0.89,1.441,0.381,1.737,1.949,2.627,0.424,2.288,Negative_102,0
4.467,2.173,1.087,1.328,1.449,1.57,2.053,5.071,0.966,2.294,7.366,0.966,1.087,3.381,1.811,5.434,3.019,1.811,1.328,3.985,5.765,4.001,1.027,0.737,3.369,1.211,4.791,2.606,4.58,2.79,3.264,1.369,3.58,1.711,2.053,0.895,3.053,0.632,1.079,-1.158,Negative_191,0
3.223,2.821,0.0,2.418,1.612,3.223,6.447,1.209,2.015,0.403,1.209,1.209,1.209,0.806,1.209,2.418,1.209,0.806,0.0,1.612,4.961,4.855,0.543,2.892,3.067,5.294,4.119,5.995,4.61,3.821,2.086,2.594,4.873,3.681,-0.333,-0.088,1.788,1.315,5.223,3.646,Negative_214,0
6.439,4.507,2.093,2.495,1.207,3.703,4.346,5.393,1.851,1.046,4.185,3.461,1.529,1.771,5.071,6.359,3.22,0.805,2.817,2.093,-0.161,1.578,1.417,2.254,1.32,2.801,-0.29,3.155,0.612,2.543,-0.097,1.739,2.93,2.801,1.095,2.125,1.384,2.64,2.672,3.091,Negative_120,0
0.53,2.65,0.0,0.0,12.72,0.53,5.83,8.48,2.12,0.0,1.06,3.18,0.53,0.0,10.07,13.25,1.06,0.0,0.0,0.53,3.471,0.969,4.128,1.657,-0.5,-1.282,7.911,5.128,0.782,-0.876,2.376,1.001,-0.094,0.281,5.535,4.597,-0.094,-0.188,1.032,1.626,Negative_231,0
8.458,4.726,1.244,3.483,2.239,4.229,4.975,7.96,1.492,0.746,7.462,2.736,1.492,3.234,15.919,6.219,1.99,0.248,2.239,3.98,0.978,1.616,1.829,1.999,2.552,1.744,0.808,2.722,-1.744,-0.043,-0.213,1.616,0.936,-0.255,1.701,1.063,-0.681,2.977,-3.828,-0.851,Negative_174,0
8.519,7.155,3.408,5.452,0.0,6.474,5.452,4.77,4.77,5.452,8.519,3.067,0.682,4.43,7.155,4.43,5.793,2.044,3.067,5.793,1.639,-1.109,-1.543,-1.688,-7.184,-4.002,1.254,1.591,5.4,4.484,1.061,-0.53,7.57,5.207,0.145,-1.736,-1.35,-2.941,-1.929,-0.771,Positive_51,1
3.489,3.386,2.462,4.72,1.744,7.182,3.591,5.027,1.437,2.052,8.208,3.078,0.616,2.668,6.053,8.824,3.181,1.334,1.642,2.462,-1.353,2.085,0.256,3.365,-0.256,1.792,1.134,3.402,-0.402,2.268,2.085,2.341,1.061,4.755,-1.024,1.975,-0.366,2.999,-1.28,2.012,Negative_80,0
6.126,4.813,2.188,5.25,0.437,8.314,4.376,5.25,2.188,3.501,12.69,1.75,1.313,2.625,9.626,7.001,2.625,1.75,0.875,3.063,1.158,0.129,-4.631,1.158,-3.13,-0.772,3.302,3.902,1.201,4.503,-2.873,-1.115,0.943,5.36,0.086,0.815,0.3,3.945,0.858,-0.901,Negative_117,0
12.994,3.761,3.761,6.838,2.393,8.548,5.471,9.574,5.129,8.548,9.916,9.232,4.445,5.813,6.155,7.523,9.232,2.735,5.471,9.916,-1.1,-2.612,-7.629,-6.942,4.811,1.031,-1.375,-4.467,-2.405,-3.711,-3.093,-4.674,-1.237,0.137,-1.168,-0.756,0.344,-1.924,-0.55,-0.137,Positive_149,1
5.024,5.024,1.587,2.38,5.553,4.231,3.173,3.173,3.438,1.851,5.818,2.116,1.322,2.116,7.404,5.553,3.966,1.322,1.322,2.38,4.435,4.091,3.197,1.788,2.681,2.338,0.722,-0.584,2.338,1.203,5.294,2.853,-0.481,2.234,-3.506,0.172,-0.825,1.375,0.928,0.997,Negative_40,0
6.435,4.742,1.355,1.693,3.387,4.742,6.435,6.774,1.693,0.338,6.435,4.742,1.693,2.709,7.113,4.403,5.419,1.693,1.016,2.709,-3.248,1.02,-0.302,0.264,2.039,2.53,6.873,5.211,-2.417,0.227,3.474,1.511,-1.813,1.624,0.415,2.757,0.302,2.719,-0.302,1.586,Negative_37,0
3.224,3.869,1.548,3.224,0.516,4.901,2.063,7.222,0.258,0.774,3.611,2.321,0.516,0.903,3.224,3.869,1.161,0.516,0.516,2.451,-0.047,4.108,1.19,3.361,3.268,3.758,1.167,4.318,0.21,2.638,3.245,5.509,0.63,3.175,0.747,3.852,1.867,2.848,2.311,5.159,Negative_143,0
9.906,3.015,4.307,6.461,1.292,7.322,3.015,2.154,4.738,6.03,9.045,7.322,1.723,3.876,3.446,7.753,3.876,0.861,3.446,4.307,1.549,0.047,1.033,-0.516,-0.845,2.488,1.643,3.521,5.117,7.277,-5.352,-2.254,0.751,3.662,-4.648,-1.408,-3.333,0.094,-3.944,1.221,Positive_45,1
7.304,4.997,3.268,4.805,0.0,6.535,3.268,6.535,3.076,5.766,5.959,4.037,0.961,5.959,4.037,6.151,5.19,0.961,1.922,4.229,0.51,1.444,-4.248,-3.356,2.336,1.912,0.382,1.02,-0.892,-1.487,3.271,1.827,2.379,4.163,-0.085,0.892,2.549,0.935,-0.042,1.529,Positive_141,1
7.296,4.185,3.434,4.936,1.395,6.652,3.112,8.369,3.219,6.974,10.837,6.009,3.326,2.468,5.151,6.223,4.936,0.644,3.863,6.33,1.888,-0.348,-4.322,-3.179,-1.788,-1.391,1.888,1.341,-0.695,-0.894,0.05,0.596,0.497,0.845,2.136,0.845,3.428,3.676,-1.242,-2.683,Positive_4,1
3.801,2.932,0.869,2.932,0.869,5.863,4.56,3.149,1.412,2.28,5.429,2.497,0.76,1.52,7.384,5.863,2.932,1.303,0.977,2.389,1.583,5.614,0.926,4.36,2.21,4.867,0.239,2.777,1.284,3.673,0.508,3.732,0.418,2.807,-1.523,1.941,0.687,3.494,-1.194,1.881,Negative_178,0
9.586,6.648,3.711,7.112,1.856,8.194,3.866,10.05,3.711,7.112,7.266,6.339,2.629,2.938,6.029,5.567,6.184,2.474,4.793,6.802,-2.483,-1.637,-2.201,-1.862,4.233,4.289,0.564,1.693,-1.637,-0.734,-2.765,-1.975,-2.088,0.508,-0.226,2.991,-2.088,-1.749,-3.725,-1.975,Positive_148,1
9.166,1.834,6.6,4.766,1.1,8.799,4.033,9.9,1.834,9.166,11.732,8.066,3.3,7.333,6.233,5.867,5.867,0.0,4.033,4.4,-4.048,-2.794,-3.934,-3.592,2.794,1.824,3.82,4.162,-0.912,-3.364,-0.456,-0.684,3.877,2.395,2.965,3.934,-1.938,-6.271,-4.846,-6.956,Positive_84,1
9.181,7.85,0.533,2.661,1.331,5.322,4.391,2.794,1.464,1.863,7.318,3.06,1.73,1.597,7.85,5.322,3.725,0.266,0.931,3.459,-0.872,0.581,-0.799,-0.182,0.763,3.487,1.417,4.032,-1.961,-1.453,2.252,3.197,0.218,2.397,-0.182,2.688,0.908,0.944,5.449,4.468,Negative_112,0
10.598,5.95,3.533,9.111,0.744,5.02,2.417,9.482,2.045,4.835,9.297,1.673,2.045,3.905,6.321,7.251,6.879,2.417,3.161,10.041,2.028,0.64,-1.387,-2.935,-0.907,0.854,3.255,1.387,-3.842,-2.775,1.334,-0.32,1.547,0.32,-2.668,-1.547,-1.121,-0.694,1.014,-0.907,Positive_55,1
5.208,5.318,3.435,4.543,2.548,5.429,4.543,7.867,3.102,4.654,8.199,3.435,2.77,3.768,8.422,11.524,7.202,1.219,2.105,7.535,1.028,1.645,-2.211,-1.234,0.308,1.44,-3.959,-1.902,0.617,1.697,1.337,1.594,-2.057,-1.131,-1.44,0.668,0.411,0.411,-0.668,0.617,Negative_44,0
4.176,4.176,3.48,4.871,1.392,6.263,2.088,2.783,2.783,3.48,9.047,5.568,1.392,3.48,3.48,9.047,3.48,1.392,4.176,6.263,-2.319,-0.373,-1.242,3.437,7.122,7.619,-4.348,-1.325,0.373,3.064,1.366,2.277,3.602,0.87,4.389,0.083,0.041,-2.319,-1.366,-3.768,Positive_193,1
9.782,3.874,0.581,2.324,2.324,7.554,3.487,5.908,3.777,2.809,5.424,3.68,1.065,1.743,4.358,4.843,5.424,0.0,0.774,6.198,0.228,1.784,-0.835,-1.329,2.164,1.367,0.873,0.342,0.607,0.835,2.43,3.075,1.595,1.481,0.076,-0.569,2.809,2.961,2.885,1.291,Negative_125,0
10.935,8.489,2.302,5.611,2.158,6.475,3.453,8.921,1.295,3.885,14.963,4.316,1.295,3.166,8.777,7.626,4.605,0.719,0.719,8.633,2.059,-0.054,-3.359,-1.354,1.571,1.517,-1.571,-1.354,-2.221,-0.596,-2.871,-0.163,-2.221,-1.517,-0.65,2.275,-1.138,-1.408,1.625,3.088,Negative_164,0
5.897,2.621,1.31,2.621,0.0,5.241,1.31,6.552,5.241,1.31,3.931,7.206,1.965,4.586,1.965,2.621,1.31,2.621,2.621,3.276,1.188,-4.334,-1.734,-2.986,3.339,1.766,2.632,1.701,9.695,11.878,-4.783,-5.843,2.6,3.724,4.013,-1.059,-0.899,0.867,5.457,8.571,Positive_24,1
8.057,6.043,4.281,6.799,8.057,8.813,6.043,8.057,1.259,3.021,23.165,4.029,0.756,1.008,3.525,11.33,3.273,1.511,0.756,6.295,-10.273,-5.049,-2.205,-2.612,2.728,2.38,-1.625,1.683,1.161,4.991,-4.817,-2.902,1.219,1.683,-2.031,-2.728,-4.179,-4.295,2.96,7.835,Negative_13,0
3.575,2.235,1.341,3.575,0.0,7.597,4.916,4.022,0.0,2.235,3.128,1.341,1.341,1.341,4.916,3.575,1.788,0.0,0.0,2.681,0.595,3.1,2.604,5.208,3.001,8.408,-0.025,2.207,2.455,6.796,2.059,4.737,-1.562,1.562,1.761,1.687,-1.86,1.984,2.133,3.547,Negative_82,0
6.825,2.73,0.0,2.388,2.388,4.777,1.706,5.46,0.682,1.365,7.848,1.024,1.024,1.024,8.872,8.531,5.46,1.706,2.73,5.119,1.111,1.254,1.218,0.43,4.264,1.29,0.215,-2.651,-1.111,-0.107,3.762,2.759,2.759,0.466,4.371,2.042,2.078,2.078,1.935,0.179,Negative_51,0
14.657,5.56,1.516,2.779,2.527,5.812,5.56,8.593,2.022,1.264,11.12,1.011,0.758,2.022,13.394,8.339,3.285,1.264,0.758,5.56,-2.054,-0.587,1.418,3.374,-2.689,-2.445,1.076,0.489,-1.222,-0.685,0.244,-0.049,0.978,0.293,-0.196,-1.271,1.516,1.858,1.809,0.342,Negative_192,0
7.787,2.032,6.094,6.263,0.0,3.724,4.402,8.802,1.862,4.232,6.771,6.094,1.016,3.893,2.878,6.263,6.771,0.846,6.094,6.941,-1.02,-0.186,-0.51,0.371,0.232,1.299,2.041,-0.0,0.046,-0.278,-0.742,-1.948,-1.206,-0.139,4.545,3.942,-0.093,1.623,-1.531,0.788,Positive_195,1
6.187,6.733,2.729,2.548,0.182,2.548,2.548,6.551,1.82,1.82,5.095,3.639,0.91,1.274,21.29,7.642,3.275,0.0,1.274,2.002,-0.761,1.882,-3.082,-0.2,1.161,3.122,-1.401,1.561,0.56,1.962,1.081,3.443,1.962,3.803,-0.12,1.962,2.042,2.442,-1.882,0.4,Negative_159,0
4.682,4.682,2.161,4.862,1.8,5.582,3.602,6.122,1.8,4.502,7.023,5.762,2.341,2.521,5.042,4.322,3.421,0.54,2.701,4.502,0.351,1.793,-2.261,-0.351,4.678,2.105,0.468,-0.702,-1.481,-0.624,3.197,4.717,-2.105,0.507,-0.117,3.587,3.587,4.25,0.507,-0.078,Negative_9,0
11.467,3.44,5.734,4.587,1.72,9.174,4.587,5.16,2.294,8.028,13.76,10.32,3.44,5.734,6.307,3.44,6.307,1.72,5.734,6.881,-7.969,-3.655,-6.171,-4.614,8.688,2.996,2.457,7.31,-6.291,-2.457,0.959,-5.093,2.516,-0.0,-1.678,-1.318,5.213,2.217,-6.591,-6.351,Positive_76,1
15.203,10.136,1.9,3.484,0.633,10.452,1.584,10.769,1.584,3.167,17.103,3.484,1.584,2.851,5.067,1.584,4.118,0.951,1.584,7.918,-3.891,-1.42,1.525,-2.524,6.625,7.518,0.736,0.368,3.102,-2.103,-1.104,-0.0,0.999,1.893,3.575,2.313,-12.303,-7.203,-1.472,-1.788,Positive_147,1
10.815,6.83,0.284,3.415,1.423,4.838,3.415,7.115,0.284,0.854,7.4,0.569,0.284,0.284,7.4,4.269,1.708,0.569,0.284,4.269,3.05,7.659,-0.928,2.752,-0.862,3.448,7.692,6.631,3.349,5.504,-2.255,0.464,-3.183,-0.099,0.763,1.857,-4.542,-0.663,0.862,2.188,Negative_210,0
13.02,12.056,1.929,2.893,0.0,10.127,2.411,9.645,2.893,4.34,10.61,3.376,1.447,7.716,8.199,7.234,2.893,0.483,2.893,6.269,-1.933,0.828,0.11,2.927,3.976,6.24,-3.313,4.694,-6.184,-0.552,-2.706,-1.491,-0.828,5.246,-2.374,-2.761,-5.08,-6.957,-1.38,1.104,Positive_133,1
3.587,4.356,2.306,4.613,0.256,7.431,0.512,4.869,0.769,4.869,6.663,6.919,1.537,2.306,3.331,4.613,2.818,0.512,3.075,8.456,-1.402,1.697,3.21,2.694,5.277,8.007,2.325,5.572,-3.838,-1.328,-4.17,-2.066,3.137,5.793,-2.325,0.775,-3.321,-0.959,2.989,4.133,Positive_161,1
4.031,4.807,0.465,2.481,3.023,2.713,2.559,3.799,0.62,0.698,3.179,3.179,0.387,1.241,4.962,2.791,2.481,0.62,0.62,2.248,6.027,4.479,2.791,3.401,1.266,2.509,1.947,2.416,2.885,3.002,1.243,1.501,1.22,2.251,2.767,2.158,2.298,3.541,1.806,3.588,Negative_47,0
3.288,1.973,18.417,6.577,2.631,5.262,1.973,3.288,2.631,13.155,13.812,8.55,3.288,5.919,5.262,5.919,4.604,0.657,4.604,7.235,-2.381,-2.143,-4.881,-7.202,1.25,4.643,1.429,0.833,-3.512,-1.31,-8.69,-7.321,0.238,0.417,11.012,6.726,1.488,1.488,-6.19,-4.94,Positive_139,1
3.154,5.52,1.051,1.84,2.891,4.206,2.629,3.68,1.314,0.526,5.257,1.577,2.365,2.103,6.571,5.257,1.314,1.051,0.788,4.994,-0.61,-0.203,-0.639,0.436,2.091,1.365,5.344,7.174,-0.058,-0.116,-0.058,0.494,4.879,2.12,5.46,6.564,1.568,1.656,2.556,1.888,Positive_156,1
4.503,3.292,10.481,7.622,0.866,6.063,3.724,5.457,1.213,11.606,9.874,9.268,2.165,4.851,4.59,8.575,6.322,1.126,6.843,5.457,-2.392,-0.626,-4.727,-3.815,-0.569,-1.936,-1.424,-0.0,-2.107,-3.075,-1.708,-1.367,3.018,3.474,-0.513,-0.0,0.683,-0.285,2.563,0.911,Positive_54,1
4.004,3.622,2.097,2.288,0.572,3.622,2.097,3.813,1.716,0.572,2.86,2.478,0.763,1.907,4.767,5.338,2.669,0.763,0.954,1.525,4.625,3.584,5.012,4.818,2.639,3.85,0.0,2.082,1.283,2.663,0.412,1.913,2.954,3.85,0.823,3.293,1.985,1.646,2.058,2.082,Negative_177,0
12.984,10.488,1.997,8.989,4.495,9.988,7.99,6.992,0.999,6.492,18.477,7.492,3.496,4.993,8.489,10.488,7.99,2.497,3.496,8.989,-1.183,-1.848,-1.404,-2.365,-1.404,0.887,-0.443,1.33,-13.747,-7.687,-5.322,-4.139,1.183,3.917,0.813,3.695,-6.578,-3.03,-1.626,-8.869,Negative_172,0
7.23,6.253,2.735,3.909,2.345,4.299,3.909,5.081,2.149,1.759,8.793,2.931,1.368,3.321,8.793,9.965,5.667,2.345,1.759,6.84,0.366,1.006,0.96,1.555,0.366,-0.137,2.149,-1.6,0.229,0.091,2.881,-1.143,-1.326,-2.926,1.783,1.326,1.966,2.286,-0.091,-1.189,Positive_124,1
4.359,4.558,0.991,2.18,0.595,2.18,2.18,5.945,1.189,1.982,5.35,0.595,0.792,1.783,9.71,4.558,2.576,1.189,0.595,2.576,4.666,3.828,4.107,3.325,3.018,2.934,1.732,1.956,4.862,2.682,3.632,2.123,4.275,2.012,-1.453,-0.699,1.201,0.363,-0.419,-0.028,Negative_41,0
