APAAC1,APAAC2,APAAC3,APAAC4,APAAC5,APAAC6,APAAC7,APAAC8,APAAC9,APAAC10,APAAC11,APAAC12,APAAC13,APAAC14,APAAC15,APAAC16,APAAC17,APAAC18,APAAC19,APAAC20,APAAC21,APAAC22,APAAC23,APAAC24,APAAC25,APAAC26,APAAC27,APAAC28,APAAC29,APAAC30,APAAC31,APAAC32,APAAC33,APAAC34,APAAC35,APAAC36,APAAC37,APAAC38,APAAC39,APAAC40,id,label
14.499,4.098,2.049,3.467,0.945,5.043,2.522,9.614,1.418,3.467,11.505,4.413,2.68,1.261,3.783,6.777,4.57,0.788,0.631,7.092,0.317,0.091,-2.311,-3.172,2.311,0.589,2.809,1.45,0.272,-0.272,-1.631,-2.447,4.44,3.851,1.223,0.906,-1.223,-1.994,2.266,1.903,Negative_333,0
10.685,7.971,2.035,3.392,1.696,3.392,3.561,7.632,1.526,1.187,10.345,3.901,1.865,2.884,8.141,4.919,3.053,1.526,2.714,7.462,2.202,0.854,-4.18,-2.742,4.449,1.888,0.674,0.674,-3.101,-0.0,-3.596,-1.438,-0.944,1.303,3.146,3.506,3.056,-0.0,3.056,1.303,Negative_1314,0
5.893,3.843,2.818,3.587,1.665,4.868,3.459,3.971,2.818,4.099,6.021,4.868,1.281,2.306,3.715,4.996,4.483,0.896,2.049,3.843,1.322,2.001,-2.68,-1.787,2.609,2.895,1.716,1.787,0.965,1.68,2.716,1.501,-0.786,1.001,1.43,0.608,3.181,4.539,1.751,2.073,Positive_876,1
3.68,1.673,3.234,4.461,1.784,5.576,3.68,3.457,1.896,4.238,6.245,4.015,1.45,2.565,5.018,6.468,4.349,1.338,2.007,4.015,-0.462,0.391,4.447,3.415,1.743,1.459,-0.356,0.961,2.348,2.597,2.099,2.917,-0.285,0.534,1.103,2.277,-1.316,-0.107,1.708,3.38,Positive_126,1
4.026,3.178,4.662,2.331,2.967,4.662,3.178,2.754,1.483,1.907,11.018,2.543,1.483,3.178,4.026,7.84,3.602,0.848,1.271,3.814,3.185,1.911,-1.769,-1.309,4.777,3.609,2.194,2.654,-1.911,-0.248,1.805,-0.92,4.565,4.069,-0.425,-0.283,0.071,-1.203,4.565,3.892,Negative_732,0
5.81,3.674,3.674,2.222,2.392,5.383,2.649,5.127,1.197,5.127,7.86,3.503,2.819,2.734,3.162,6.066,4.443,0.598,1.624,5.81,2.162,2.314,-0.683,-0.493,3.073,2.124,0.948,2.124,1.442,-0.076,2.238,1.29,0.797,1.707,0.341,0.19,1.745,1.1,1.138,0.645,Positive_1029,1
0.407,0.407,2.444,0.407,0.815,0.407,1.629,2.037,0.407,2.444,5.296,0.0,0.407,4.074,0.815,2.037,1.222,0.407,0.815,3.667,5.17,3.467,3.768,1.929,4.085,2.125,3.784,2.156,5.653,4.191,3.482,2.713,3.663,1.387,3.482,2.216,4.145,3.633,5.351,3.452,Negative_1285,0
3.71,1.237,0.0,0.618,4.329,0.618,14.223,0.618,0.0,1.237,0.0,6.802,0.618,0.0,8.039,3.092,1.855,0.0,0.0,1.855,4.91,1.905,5.276,2.467,3.42,1.49,1.514,1.001,3.029,1.588,0.562,-0.098,1.93,2.443,6.693,4.446,3.884,3.371,0.83,0.489,Negative_905,0
5.227,3.137,2.091,4.182,2.614,3.137,2.614,3.659,1.568,4.182,10.455,6.796,1.045,0.0,2.614,5.75,4.705,0.0,0.523,2.614,-3.279,1.706,0.067,1.572,2.944,1.639,-2.442,4.282,2.375,5.654,7.226,6.658,-1.439,3.011,-1.271,4.082,2.175,3.346,-5.219,-0.0,Negative_869,0
6.76,6.197,1.127,3.662,2.535,7.605,4.789,7.605,2.535,3.944,11.548,2.817,0.564,4.225,10.704,11.548,8.45,1.409,2.253,9.858,-3.249,-0.771,7.379,4.626,-2.093,-3.579,-2.533,-1.652,-3.91,-1.707,-3.524,-1.762,0.055,-1.487,-1.762,-2.588,3.744,2.588,0.991,1.101,Negative_546,0
4.873,4.467,6.7,6.294,0.609,5.685,4.263,5.279,2.843,7.106,10.965,6.7,3.858,6.091,3.452,6.294,6.497,1.015,2.437,5.889,-2.432,-1.418,-1.57,-2.28,0.253,-0.861,0.963,2.634,-1.52,-0.507,-2.128,-1.469,-0.507,1.266,4.61,0.051,-3.343,0.253,2.533,4.154,Positive_416,1
5.565,4.87,6.493,6.493,0.695,4.87,3.247,8.117,3.247,5.797,9.276,7.652,2.783,8.812,6.262,6.725,5.565,1.855,5.334,5.334,-1.853,0.381,-0.381,-0.654,-1.035,-4.305,-4.196,-6.703,-1.471,-0.708,-4.36,-2.67,4.305,0.163,3.76,2.779,1.526,0.981,4.251,1.199,Positive_547,1
5.975,3.845,2.367,3.609,1.597,4.614,2.485,4.2,1.834,2.958,7.099,2.78,1.301,1.952,4.555,6.685,3.55,0.888,1.479,3.727,2.362,3.679,0.439,1.316,1.384,3.139,1.89,2.565,-0.067,1.282,0.202,2.194,1.012,2.734,1.755,4.32,-0.067,1.215,0.135,1.012,Positive_86,1
15.199,11.399,6.334,5.066,2.533,7.6,6.334,8.866,1.266,6.334,12.666,7.6,1.266,3.799,6.334,7.6,2.533,1.266,2.533,8.866,-8.527,-2.445,-17.241,-11.223,-14.671,-5.705,5.016,10.031,8.276,5.204,1.818,-1.129,-8.903,2.32,6.207,4.075,8.589,-0.251,-6.27,-0.564,Negative_686,0
13.448,9.275,5.565,10.666,1.392,7.419,4.174,7.883,3.246,8.811,11.13,6.957,4.174,7.419,6.493,9.275,6.493,1.392,3.246,8.811,-6.658,-1.647,-2.745,1.441,-2.402,2.814,6.52,2.402,-3.844,-2.745,-4.873,-5.834,-4.736,0.824,-0.755,0.755,-0.755,-4.461,-8.305,-2.265,Positive_603,1
4.573,5.31,3.983,4.721,0.59,2.36,2.065,3.541,0.885,5.31,7.228,3.983,2.803,3.688,3.245,4.721,5.458,1.475,4.278,5.31,0.415,0.076,4.003,3.172,-0.189,-0.566,3.663,1.02,3.965,2.908,0.718,-1.095,0.755,2.606,-3.588,1.057,0.151,2.077,2.757,0.566,Positive_933,1
8.95,7.406,0.463,2.469,1.697,4.938,2.469,7.253,2.932,2.16,11.882,1.697,1.08,3.24,4.938,5.709,3.395,1.389,1.389,5.092,-0.564,0.04,-1.571,-0.242,3.061,2.175,3.786,2.537,-0.201,0.685,0.443,-1.087,-2.457,0.201,2.9,3.423,1.812,1.611,1.651,1.248,Negative_261,0
12.4,8.266,2.48,0.827,2.48,9.093,4.134,13.227,4.134,2.48,14.88,2.48,1.653,1.653,8.266,9.92,4.96,0.827,0.0,9.093,-4.247,-4.473,9.287,2.435,-9.57,-4.87,-2.831,1.869,-3.454,-2.945,0.906,0.283,-0.849,-0.34,-1.869,0.283,4.19,7.022,-3.058,-1.019,Negative_1088,0
4.256,2.197,2.334,2.334,0.686,2.334,2.746,3.02,4.119,2.746,7.276,3.432,1.648,5.08,3.295,3.158,2.334,2.197,2.197,3.57,3.993,3.596,0.671,-0.274,1.036,2.255,1.798,2.073,3.048,2.499,1.128,0.945,1.097,1.067,1.554,0.396,2.469,3.139,3.993,2.56,Positive_464,1
12.476,6.884,2.294,6.167,3.441,6.311,6.453,7.027,4.302,3.012,14.484,4.446,1.147,3.729,4.589,7.458,8.031,2.724,1.577,9.322,0.463,1.622,-2.549,-2.839,4.809,4.056,-6.025,-4.751,-5.504,-4.056,-0.579,-2.897,-4.925,-2.375,-0.695,1.564,0.232,2.375,2.549,3.65,Negative_1169,0
3.164,2.972,1.342,2.109,0.671,2.013,1.534,3.739,0.671,3.164,7.191,1.342,2.109,3.835,2.589,4.123,3.164,1.15,1.918,4.602,3.658,1.575,2.644,0.988,5.928,4.032,2.697,2.029,3.124,1.095,1.976,0.587,2.67,2.51,1.682,0.641,2.216,0.721,3.445,2.377,Positive_1014,1
1.018,5.09,2.036,1.018,1.018,0.509,2.036,5.599,1.018,0.0,6.617,1.018,1.527,1.018,4.072,2.036,0.509,1.018,0.0,2.036,1.862,2.116,6.741,3.547,3.958,2.136,8.858,3.41,5.624,3.175,3.547,1.293,-0.235,2.018,5.683,2.195,1.313,0.47,2.548,0.549,Negative_101,0
10.842,10.216,1.46,3.961,0.208,7.297,1.46,6.88,2.502,0.208,12.718,2.502,0.834,2.919,9.173,1.668,1.46,3.127,3.336,4.795,-0.701,2.671,-1.708,-0.219,4.247,4.116,1.576,3.24,-3.371,0.131,-2.758,-0.088,2.758,2.014,0.088,-0.919,-1.839,-0.438,1.182,2.452,Positive_596,1
6.576,3.836,7.123,3.836,3.288,7.671,3.836,7.671,1.644,11.508,5.479,6.576,3.288,1.644,7.671,3.836,7.123,0.0,2.74,8.767,0.885,1.249,-1.197,-1.406,-4.06,-3.904,1.718,2.343,1.249,1.562,7.652,6.455,3.436,1.77,-2.134,-2.03,-6.871,-7.704,-2.03,-1.093,Negative_344,0
7.003,7.003,2.74,4.262,0.609,3.958,1.827,10.656,2.436,2.74,3.045,4.567,1.218,1.522,5.48,3.349,2.74,0.305,0.305,7.307,-0.438,-0.913,0.767,4.421,3.654,5.407,-2.813,0.438,0.95,3.471,4.056,1.717,0.913,4.531,2.631,4.457,-4.421,-1.388,-1.973,1.461,Positive_927,1
5.344,3.98,4.321,5.458,1.365,9.211,4.094,4.434,2.388,5.344,8.982,7.96,3.412,5.003,3.752,4.662,5.799,1.365,3.412,7.277,2.39,3.171,-3.707,-2.732,0.78,3.415,1.073,1.707,-4.293,-1.22,-1.317,0.878,-0.537,2.341,-1.171,1.561,-0.439,-1.122,1.073,0.585,Positive_988,1
4.274,7.124,3.561,4.63,2.493,6.055,6.055,6.411,2.493,6.411,10.685,6.411,4.63,3.918,5.343,7.124,6.055,2.85,3.561,6.411,0.532,2.13,-3.461,-5.005,-1.544,-0.106,0.958,2.236,2.343,3.088,0.053,2.769,7.242,2.023,-8.999,-6.39,-0.266,0.958,-1.331,-3.727,Negative_154,0
3.319,4.794,1.844,5.163,4.425,4.794,4.057,4.425,2.582,5.901,8.851,3.688,0.737,2.213,3.319,8.482,4.057,0.369,2.582,2.582,0.274,1.994,-1.329,-0.547,5.708,8.64,-2.58,2.346,1.095,0.977,3.597,2.697,-0.547,-0.352,-0.313,1.876,0.156,0.704,-2.267,-0.313,Negative_1187,0
5.443,1.183,2.366,4.023,0.237,2.84,0.71,5.68,0.71,1.183,3.313,2.84,0.71,1.42,4.26,3.077,0.473,0.0,0.237,3.077,4.247,3.24,2.233,2.933,1.97,3.371,1.926,2.671,3.415,4.838,3.087,4.225,2.693,3.875,0.394,1.423,2.277,3.481,1.62,2.299,Negative_628,0
5.042,6.362,1.02,2.581,1.56,7.082,3.961,4.261,0.9,1.5,8.282,2.341,0.72,0.841,4.021,4.862,1.68,0.96,0.96,3.001,-2.075,2.509,0.588,1.27,2.942,4.738,-1.425,1.982,0.526,2.694,1.022,2.354,1.889,4.769,2.385,3.283,3.035,4.491,-0.465,1.548,Negative_162,0
12.507,8.685,3.821,6.948,1.389,10.77,5.21,8.337,5.21,3.821,11.117,5.21,3.474,7.99,10.075,8.685,9.033,3.127,3.474,12.855,-6.024,-0.425,-4.678,-4.607,3.544,0.567,-3.26,-1.205,-6.024,-6.308,1.559,-2.197,-3.969,-2.197,2.551,1.984,-1.417,-0.921,-5.032,-3.685,Positive_287,1
7.352,5.279,2.45,3.393,0.754,6.032,4.524,8.106,3.205,4.713,5.09,3.017,2.262,0.943,7.352,7.352,3.77,1.32,1.131,2.828,0.607,3.316,-4.286,1.375,0.728,-0.404,3.801,3.68,-1.334,-0.687,1.901,3.154,0.404,-0.081,1.051,0.364,0.687,2.871,0.04,1.941,Negative_1275,0
5.81,5.81,5.281,8.979,4.226,8.979,5.81,4.753,1.584,6.866,13.733,9.507,4.226,7.923,4.753,5.81,4.226,2.113,5.281,3.169,-11.943,-9.329,0.297,3.327,-4.753,-2.555,-2.793,-4.813,4.694,6.358,-1.664,2.139,6.477,1.961,-5.764,0.178,0.238,1.129,0.713,-2.733,Positive_436,1
6.413,6.184,5.267,6.413,3.206,7.787,3.664,6.413,2.29,5.039,11.909,8.932,1.145,5.496,4.581,7.328,4.122,1.832,4.122,4.81,-4.385,2.299,-6.471,-3.85,3.904,4.706,2.46,2.888,-7.112,-4.545,2.139,4.064,0.267,2.193,-1.016,-0.909,1.23,2.246,-3.957,-3.102,Positive_1169,1
10.451,5.076,6.868,7.465,0.597,4.777,5.076,10.451,2.09,7.465,11.048,7.764,4.479,6.271,3.882,7.465,6.569,1.493,3.285,7.764,-3.61,0.481,-4.934,-0.963,0.542,-0.361,-4.934,-4.994,1.625,0.181,-0.12,-0.782,-4.091,-1.384,0.842,1.324,0.782,-1.324,1.023,0.361,Positive_734,1
7.738,4.192,3.224,3.547,1.613,7.416,5.482,6.127,3.224,2.902,12.253,7.094,3.224,3.224,6.449,7.416,4.514,1.935,2.902,6.127,2.515,6.489,0.604,2.465,-0.101,-4.074,5.734,2.817,-4.628,-5.483,-4.879,-2.918,5.734,4.678,-3.571,-1.258,0.553,2.213,-3.571,-3.924,Positive_307,1
7.85,7.542,2.155,8.311,2.924,4.464,4.002,10.312,2.155,2.155,9.542,3.386,1.385,6.771,9.081,6.771,7.695,2.155,4.156,6.002,-0.816,3.101,1.687,3.373,-0.272,-2.394,-3.373,-5.822,-1.088,-1.959,-2.992,-0.054,-1.687,-0.49,2.013,2.448,2.448,0.326,0.054,-3.319,Positive_12,1
7.419,5.213,3.809,4.812,1.804,8.421,3.809,9.022,1.604,5.615,8.622,7.419,2.807,4.21,6.616,7.018,7.419,2.005,5.013,6.216,-5.117,-1.306,-3.321,-2.831,2.994,0.599,0.49,0.435,0.218,1.198,0.925,-1.851,-2.559,1.089,5.28,3.865,-3.484,-6.097,0.218,0.381,Positive_1035,1
7.552,6.564,4.136,6.294,2.517,5.935,2.877,7.013,1.798,7.103,9.89,6.204,2.068,5.575,4.945,7.733,5.935,0.9,4.675,7.643,-2.147,-1.503,-4.563,-1.181,-4.24,-2.147,-0.429,0.644,1.181,1.718,1.342,1.127,1.664,2.899,-1.557,0.966,-2.362,-0.913,1.288,0.859,Positive_349,1
8.301,10.217,1.277,2.554,1.277,5.108,2.554,12.771,1.277,1.277,10.217,1.916,1.916,5.747,6.386,5.747,2.554,1.916,1.916,1.916,5.471,6.687,1.346,0.868,5.254,6.426,-3.3,-1.78,-6.296,-4.95,3.04,2.084,-4.603,-0.174,-1.259,-0.651,-0.174,4.212,-1.737,2.692,Negative_734,0
1.713,5.14,3.427,6.853,5.996,3.427,6.853,10.28,2.569,4.283,17.132,4.283,4.283,5.996,14.562,16.276,3.427,4.283,1.713,5.14,-4.148,-1.532,-14.614,-13.848,-0.319,0.893,6.765,9.19,-2.553,-2.361,-6.509,-8.168,9.19,5.743,-7.466,-4.914,-3.765,-6.445,9.253,7.977,Negative_1257,0
12.491,0.0,1.785,0.0,1.785,2.379,1.785,6.543,0.595,1.19,12.491,3.569,0.595,1.19,3.569,4.758,1.785,0.0,0.0,5.354,3.155,-2.041,1.547,-1.021,6.248,2.536,5.042,2.815,1.175,-2.66,3.959,-0.711,5.753,0.928,4.176,1.114,1.763,-3.279,4.794,2.846,Negative_882,0
1.763,5.29,2.015,3.778,9.068,3.023,0.504,2.015,0.504,2.267,6.045,4.03,1.008,1.008,5.29,7.053,1.259,0.0,4.03,3.023,-0.031,1.543,-1.48,3.149,3.841,4.314,3.684,1.826,-1.606,2.298,-3.338,-2.078,3.589,3.086,1.259,3.149,-0.283,4.251,5.101,4.754,Negative_1183,0
9.943,6.761,4.772,7.954,3.579,9.147,9.943,10.739,3.182,5.568,11.534,3.978,3.579,7.158,6.761,8.75,7.954,1.193,5.171,10.739,-7.059,-3.391,-1.869,-2.63,-2.145,-2.63,-1.038,-1.107,-2.907,2.145,-6.298,-4.775,-0.623,-3.737,4.775,0.415,-4.637,-6.021,2.076,3.045,Positive_769,1
6.885,4.918,4.18,7.5,0.737,6.393,3.811,6.024,2.828,5.901,6.885,5.163,1.844,3.565,5.287,5.778,6.885,0.615,3.565,7.622,1.687,2.843,2.217,4.096,0.916,2.988,0.53,1.88,-1.831,-1.735,-1.349,-1.735,-2.361,-2.651,-0.964,-0.627,-0.53,-1.494,0.145,1.59,Positive_781,1
4.868,3.715,1.025,3.074,0.705,6.404,2.69,3.65,0.769,2.241,5.636,4.547,0.576,1.601,4.612,4.612,2.882,0.448,1.153,3.65,1.118,4.208,-1.648,2.178,2.707,5.386,1.648,4.826,0.118,3.002,1.118,3.178,2.325,5.444,0.059,3.267,-1.295,1.56,-0.53,2.472,Positive_177,1
7.206,4.299,2.149,5.183,2.276,5.942,4.93,5.183,3.16,4.552,11.126,5.183,0.759,4.046,4.804,7.333,4.299,0.759,1.896,6.574,1.192,3.071,-1.054,-0.412,-0.504,0.779,6.233,4.766,-0.412,0.412,-2.521,-2.108,1.512,0.412,1.696,2.246,-0.367,0.412,-4.308,-2.704,Positive_410,1
6.993,5.347,2.879,3.496,3.496,6.581,4.319,8.637,4.319,5.553,9.666,5.347,3.907,5.758,6.375,6.375,5.758,1.029,2.262,7.609,-2.854,-1.638,-5.021,-6.237,1.903,1.268,2.114,3.7,-2.431,-3.066,-5.021,-4.651,1.321,2.378,1.797,2.167,4.44,2.167,1.744,0.211,Negative_86,0
6.352,6.572,0.657,1.971,3.286,2.847,2.191,7.886,2.847,1.533,8.762,0.657,1.752,1.533,3.505,5.257,3.943,1.314,0.438,5.257,1.68,2.365,2.777,3.668,1.885,2.605,2.948,3.188,-2.194,-1.131,2.811,2.4,0.24,1.234,4.937,3.497,-1.92,-1.166,0.446,1.166,Negative_661,0
7.074,5.145,3.215,7.718,5.145,9.004,6.431,11.575,5.788,6.431,12.219,6.431,2.573,3.215,6.431,8.36,7.074,1.286,5.788,13.505,-3.427,-4.772,-10.685,-9.812,5.376,5.847,5.78,3.495,-6.452,-7.124,-4.032,2.621,-1.478,-2.755,0.403,1.949,0.134,2.621,-6.72,-5.376,Negative_765,0
5.284,3.123,2.642,2.882,0.961,5.284,5.524,6.004,3.603,3.603,10.567,2.882,0.961,2.642,4.804,6.485,4.563,1.201,3.603,4.323,4.087,2.145,3.318,1.578,1.335,0.648,1.093,2.226,3.521,2.914,-0.283,-3.723,1.012,1.538,-1.376,-0.971,0.445,-2.064,0.931,0.688,Positive_836,1
2.909,4.135,3.828,5.513,0.766,6.279,3.675,2.909,2.297,3.675,5.972,5.666,2.45,1.684,2.909,4.288,2.45,1.072,4.288,3.828,-0.494,4.271,-0.565,0.106,0.388,1.306,0.953,2.965,-0.424,-1.412,-1.518,-1.659,1.871,4.977,3.53,4.836,0.671,3.283,2.612,3.706,Positive_713,1
2.3,4.237,1.816,3.632,0.363,2.663,1.816,2.179,1.331,3.148,5.569,2.542,2.663,3.269,3.026,5.206,4.116,1.453,2.421,4.237,1.74,3.595,3.566,3.073,-0.667,0.029,2.957,1.972,1.305,2.378,3.827,3.334,3.131,2.928,2.841,2.667,1.45,1.508,0.377,0.0,Positive_1082,1
3.148,1.889,1.259,2.099,0.839,1.259,1.679,3.568,2.099,1.679,7.556,1.679,0.629,3.148,2.099,1.889,2.938,2.309,1.889,4.617,4.248,4.345,3.331,1.134,2.655,2.365,3.596,1.931,3.283,2.1,2.438,1.038,3.114,2.438,1.786,2.727,2.438,2.245,2.583,1.931,Positive_1157,1
9.671,5.104,3.493,4.567,2.686,6.716,4.298,9.134,2.955,4.567,16.119,4.567,1.074,1.612,5.373,7.79,5.373,1.344,1.344,8.597,-2.34,-3.511,-1.543,-3.085,4.309,3.564,-2.606,-2.66,-0.798,-1.862,3.511,2.34,3.511,6.117,0.585,-1.064,-8.298,-4.734,1.915,0.266,Negative_559,0
10.903,7.911,2.565,4.276,2.138,7.269,6.414,8.124,1.925,3.848,11.759,3.421,2.565,4.49,7.055,5.345,3.848,0.214,3.207,8.766,-3.977,0.053,-4.136,-3.818,-3.287,-4.242,2.28,1.803,-0.265,-0.477,1.538,1.697,-2.174,2.704,1.432,1.75,-0.53,-0.371,2.015,1.962,Negative_1063,0
9.477,6.318,4.738,3.685,1.053,8.424,4.212,7.896,3.685,6.318,17.373,6.844,5.791,3.685,8.424,6.318,4.738,2.632,2.632,4.738,-2.32,0.773,-4.521,-7.615,-4.938,-0.654,1.071,4.402,-8.269,-6.722,-1.785,-3.629,3.51,3.153,3.272,5.651,3.391,-0.416,-1.963,-1.368,Positive_434,1
7.026,6.743,2.2,3.904,1.562,5.963,6.033,6.743,3.975,3.052,11.073,3.619,1.42,4.472,7.949,8.588,5.252,0.994,1.562,9.085,-1.619,-0.455,0.354,0.81,1.063,1.721,-1.67,0.354,-0.557,-0.506,-1.468,-0.607,-0.0,0.101,-0.455,-0.101,-0.202,1.518,0.051,0.455,Negative_700,0
7.397,5.631,3.423,5.852,0.552,7.508,3.533,6.735,2.319,5.3,7.728,5.742,2.209,2.65,3.092,4.637,4.858,0.662,2.871,6.073,1.953,2.929,-1.065,0.976,0.355,-0.089,0.755,4.439,-0.577,0.932,-2.441,0.133,0.044,1.332,1.065,1.287,0.577,2.619,-3.773,-0.222,Positive_427,1
4.129,1.836,1.377,1.147,2.294,0.459,0.918,4.588,0.918,1.377,9.636,1.147,1.147,2.065,1.147,5.277,2.065,1.377,1.377,3.671,4.867,1.51,1.175,-0.024,2.661,-0.887,4.531,1.367,7.912,4.268,5.73,2.206,2.23,0.575,2.805,0.12,3.596,0.983,3.668,2.757,Negative_1250,0
22.148,12.305,4.922,4.922,4.922,9.844,6.152,17.227,3.692,4.922,14.765,7.383,4.922,1.23,9.844,9.844,6.152,2.46,2.46,8.613,5.635,16.349,-11.429,3.889,-1.27,-0.952,-8.492,-6.587,-13.016,-13.254,-12.222,-5.635,-6.825,-2.778,-1.746,3.81,0.159,1.587,-5.079,-0.873,Negative_257,0
9.796,8.62,4.702,6.661,3.526,9.012,11.363,10.188,5.877,6.661,21.159,10.579,3.135,3.918,11.755,14.89,7.053,2.743,1.959,17.632,3.682,1.027,-8.219,-7.449,-1.199,-2.483,-7.877,-6.079,-5.051,-2.312,-4.195,-2.055,-2.14,-2.312,-7.877,-7.791,-3.253,1.199,-6.592,-0.257,Negative_387,0
9.761,4.61,1.898,1.627,1.356,8.135,5.152,8.677,2.983,2.169,9.219,2.983,1.356,3.525,4.068,5.423,4.068,1.898,1.085,4.61,0.719,1.777,2.876,2.792,4.78,5.964,0.254,2.369,-1.946,-0.592,-1.607,-0.55,3.046,4.78,-5.626,-3.003,0.465,0.719,-1.607,-0.212,Negative_990,0
3.754,1.365,6.483,5.801,0.0,5.63,3.754,5.972,1.536,6.824,6.995,10.407,1.706,1.536,2.389,5.119,4.777,0.682,4.265,3.925,2.363,4.395,-3.109,-1.161,-2.529,0.083,1.7,4.809,3.358,5.058,-1.244,0.373,-0.995,2.944,0.995,1.119,-1.327,2.861,-2.446,-0.166,Positive_807,1
2.402,3.203,6.405,2.402,5.605,4.003,3.203,3.203,1.601,4.804,7.206,6.405,4.003,0.8,4.003,10.408,4.003,0.8,4.003,3.203,0.776,-0.572,3.797,2.613,1.062,1.266,4.9,5.553,2.532,-1.143,-0.572,-3.022,-1.184,1.919,2.287,0.98,-0.49,-0.572,0.327,-2.123,Negative_339,0
5.874,3.916,2.61,3.916,1.632,5.221,4.242,4.895,1.958,2.61,6.527,4.242,2.61,3.263,5.221,3.59,3.59,1.632,2.284,4.242,0.111,1.407,3.963,4.852,1.519,0.222,2.148,0.407,2.667,1.741,0.556,-0.63,1.185,0.815,-1.074,0.556,1.444,0.37,1.185,2.481,Negative_758,0
3.266,2.903,1.815,1.451,3.992,1.815,1.451,2.178,1.451,2.178,6.169,2.54,0.726,0.726,7.621,5.444,2.178,1.451,0.726,5.444,6.441,4.831,-1.083,-0.139,2.971,2.887,3.942,2.415,6.135,3.942,6.33,4.664,0.444,1.832,-0.861,-0.056,-0.444,-1.166,0.777,0.611,Negative_787,0
5.386,2.762,2.901,2.071,2.209,2.348,1.243,2.486,0.967,5.248,5.662,2.624,1.243,3.729,2.901,6.491,4.005,1.243,1.381,4.695,2.156,1.016,1.909,1.971,5.143,3.234,2.618,2.71,2.895,0.339,1.971,2.926,2.864,1.54,0.77,0.862,-0.893,-1.263,3.665,1.971,Positive_1,1
6.523,2.899,2.174,3.987,1.45,5.437,4.349,6.523,2.174,3.624,7.611,5.074,1.812,4.712,3.987,5.074,5.437,2.174,2.899,5.798,2.805,4.981,0.419,1.549,-1.842,0.126,0.837,1.214,2.93,2.344,-6.404,-1.256,1.339,1.758,0.084,-0.837,4.814,1.423,0.293,-0.293,Positive_189,1
8.786,6.589,2.196,2.196,0.0,0.0,4.393,6.589,2.196,4.393,19.769,2.196,6.589,2.196,21.966,8.786,10.982,0.0,0.0,4.393,-7.824,-6.168,-2.113,0.114,-2.798,-2.342,-1.77,1.999,-7.253,-5.711,7.596,1.542,3.598,0.457,6.111,0.857,-1.371,-2.399,0.685,2.57,Negative_42,0
0.0,8.136,0.0,0.0,10.17,4.068,2.034,2.034,0.0,4.068,8.136,8.136,4.068,6.102,0.0,14.238,8.136,10.17,10.17,4.068,-13.745,-12.656,2.593,-1.4,-4.409,1.763,15.56,8.299,-6.795,-12.189,4.046,6.898,6.691,11.722,-7.728,-6.483,0.622,0.622,3.786,-0.934,Negative_0,0
6.116,2.253,1.287,3.863,4.185,1.287,1.609,6.438,2.575,1.287,7.403,1.609,1.287,2.575,4.829,6.116,3.863,1.287,1.287,2.575,2.868,1.657,2.263,1.53,0.605,2.39,3.091,1.052,3.25,0.829,1.976,1.625,3.346,0.701,3.505,2.135,0.956,1.307,0.86,0.319,Negative_1274,0
1.584,5.068,0.951,5.385,1.584,5.068,1.9,8.553,1.584,2.534,9.187,2.217,1.267,0.951,4.119,14.256,2.534,0.317,1.584,2.534,-3.256,1.098,-1.171,1.025,1.464,2.891,-1.061,0.256,1.939,3.037,-0.732,1.903,5.635,6.111,-0.878,2.634,-1.207,2.598,1.281,3.256,Negative_218,0
7.571,9.254,1.683,0.0,0.841,0.841,2.524,4.206,1.683,0.0,9.254,0.841,1.683,4.206,6.73,1.683,2.524,0.0,1.683,3.365,9.328,2.241,4.058,-0.242,6.905,3.604,8.54,3.089,1.514,2.574,0.485,3.392,-0.333,-2.18,0.666,0.394,-4.936,-2.574,0.999,1.908,Negative_1205,0
5.742,4.637,4.196,5.962,0.441,10.38,8.171,7.73,1.766,9.275,11.042,12.146,1.325,3.091,8.171,4.196,8.834,4.196,4.859,8.834,-1.187,0.25,-1.125,-1.5,2.312,4.188,-3.437,0.687,-5.875,-3.625,-4.0,-3.437,-2.687,0.312,-3.062,-1.0,-1.625,-0.188,1.625,-1.625,Positive_940,1
8.634,4.934,0.617,2.467,1.85,4.934,2.467,4.934,0.617,1.233,7.401,2.467,0.617,1.85,5.55,3.084,0.617,0.617,3.084,3.7,8.264,3.793,-1.511,-1.573,2.96,9.189,3.978,4.255,-2.837,-3.854,-3.577,1.727,1.048,4.595,1.048,-3.916,3.669,3.916,0.031,7.123,Negative_731,0
4.015,4.888,4.015,3.666,4.015,4.888,3.317,3.666,1.746,3.142,8.205,7.507,1.047,1.92,3.317,8.729,4.015,0.175,2.269,3.491,-0.897,1.327,-5.423,-2.926,1.639,4.643,6.438,5.267,-1.405,0.741,0.39,1.951,0.546,1.405,1.131,1.366,0.702,3.238,0.468,1.366,Negative_417,0
3.09,1.288,2.704,3.09,1.159,4.636,1.931,4.249,0.644,2.575,5.022,6.824,1.674,2.189,2.961,1.674,3.219,0.515,1.159,3.348,1.726,2.832,1.268,3.345,3.021,4.559,1.619,4.856,0.081,2.644,1.861,3.831,0.809,1.753,-0.135,2.131,2.563,4.127,1.43,1.726,Positive_1174,1
