PAAC1,PAAC2,PAAC3,PAAC4,PAAC5,PAAC6,PAAC7,PAAC8,PAAC9,PAAC10,PAAC11,PAAC12,PAAC13,PAAC14,PAAC15,PAAC16,PAAC17,PAAC18,PAAC19,PAAC20,PAAC21,PAAC22,PAAC23,PAAC24,PAAC25,PAAC26,PAAC27,PAAC28,PAAC29,PAAC30,id,label
2.485,2.485,2.033,2.259,0.0,3.84,2.71,2.485,1.355,3.614,6.777,3.84,1.581,2.71,3.162,1.581,1.807,0.226,1.807,3.388,5.027,5.208,5.105,4.746,4.949,5.1,4.639,5.198,4.909,4.972,Positive_437,1
3.108,3.087,2.236,2.725,0.639,3.492,2.193,3.044,1.341,3.087,4.641,2.3,1.597,2.044,2.406,3.406,2.321,0.575,1.703,4.003,5.037,5.197,4.865,4.81,5.09,5.032,4.98,4.882,4.937,5.224,Positive_346,1
4.367,5.374,0.672,1.344,0.672,2.687,1.344,6.718,0.672,0.672,5.374,1.008,1.008,3.023,3.359,3.023,1.344,1.008,1.008,1.008,5.121,5.338,5.183,5.872,5.422,5.336,5.507,5.792,5.452,5.295,Negative_734,0
3.948,2.667,1.813,4.161,1.6,4.481,1.28,4.481,1.173,2.667,3.094,4.694,0.96,1.173,2.454,2.347,2.987,0.427,1.6,2.987,4.962,5.089,4.554,4.521,4.99,5.082,4.901,4.88,5.087,4.937,Positive_1114,1
2.99,2.446,1.088,2.039,1.631,3.126,1.495,4.485,2.718,3.67,5.573,1.495,1.631,4.349,2.718,3.67,1.495,1.224,1.631,2.99,4.793,4.829,4.74,4.583,4.916,4.848,4.738,4.551,4.845,4.69,Negative_83,0
4.4,3.181,1.961,2.545,2.969,2.81,1.75,4.347,1.803,1.537,3.605,2.491,0.636,1.378,3.181,3.976,2.916,0.954,1.908,3.022,4.782,4.898,4.608,4.865,4.788,5.088,4.852,4.836,5.157,4.757,Negative_752,0
5.555,1.523,2.24,3.942,0.717,1.971,1.792,5.465,1.881,2.598,3.136,4.39,2.061,1.254,1.523,3.584,3.046,0.537,1.433,4.032,4.834,5.028,4.628,4.697,4.834,4.805,4.799,4.567,4.578,4.549,Positive_748,1
3.33,2.405,1.849,3.699,0.462,3.792,1.942,3.052,1.11,2.682,4.994,4.069,0.925,1.849,2.035,2.682,2.867,1.017,2.035,2.589,4.971,5.257,4.867,5.2,5.04,5.04,4.906,4.998,5.25,5.087,Positive_118,1
5.723,4.293,2.385,1.908,0.954,2.862,2.385,3.339,0.477,2.385,4.77,2.862,0.477,1.431,2.385,2.862,0.954,0.477,0.954,3.339,5.506,5.732,5.423,4.878,4.724,5.258,5.539,5.147,4.982,5.593,Negative_686,0
4.183,2.789,1.656,2.266,1.569,2.179,1.917,5.839,2.789,1.656,5.491,1.308,1.046,2.527,3.312,3.05,2.789,1.133,1.308,2.876,4.874,5.062,4.654,4.848,5.011,4.801,4.912,4.775,4.75,4.631,Negative_116,0
2.578,0.645,2.578,0.0,0.645,2.578,3.867,1.934,3.222,3.222,3.222,3.867,1.289,1.934,12.89,8.378,3.222,1.289,0.0,3.867,4.212,3.851,4.01,3.772,4.075,3.361,3.955,3.447,4.387,3.701,Negative_334,0
3.716,3.822,0.849,2.23,1.487,3.291,1.911,5.521,1.487,1.274,4.14,2.336,0.955,2.123,2.76,3.291,2.017,1.168,0.955,2.867,4.972,5.119,4.81,5.237,5.37,5.444,5.117,5.447,5.076,5.208,Negative_489,0
4.281,5.566,0.286,1.285,1.142,3.853,1.57,3.71,0.571,0.999,5.994,0.856,0.571,1.57,6.422,3.853,0.999,0.999,0.428,2.712,5.134,5.436,5.176,5.341,5.215,5.176,5.103,5.074,5.374,5.305,Negative_126,0
2.97,2.263,1.414,1.98,1.131,3.535,2.687,2.404,1.414,3.818,5.939,3.394,1.131,2.828,1.98,3.96,4.101,0.566,1.697,3.818,4.656,4.364,4.497,4.645,4.722,4.871,4.903,4.903,4.579,4.831,Positive_973,1
2.871,2.537,1.803,3.472,0.534,5.942,2.403,3.605,1.469,1.669,4.139,3.605,0.801,1.602,2.804,3.071,2.537,0.935,1.269,3.538,4.815,5.013,4.98,4.858,5.192,5.01,4.772,4.939,4.868,4.944,Positive_305,1
3.577,2.752,1.857,2.683,0.894,2.889,2.82,3.852,1.376,2.958,4.678,2.82,1.238,2.27,3.508,5.366,2.683,0.55,1.169,2.752,4.703,4.837,4.835,4.703,4.756,4.729,4.703,4.65,4.808,4.582,Positive_350,1
4.994,2.497,0.624,3.121,0.624,2.705,2.705,1.873,1.249,2.081,7.491,3.33,1.04,2.289,3.33,1.249,2.497,1.04,1.457,3.746,5.176,4.907,5.366,5.054,4.914,4.949,5.089,5.186,4.5,4.917,Positive_441,1
0.0,1.702,1.702,0.0,4.255,0.0,0.0,17.02,0.0,0.851,0.851,0.0,0.851,0.851,0.851,2.553,0.0,0.851,15.318,0.0,6.472,5.228,5.133,4.806,4.799,5.821,4.763,5.674,4.756,4.892,Negative_568,0
0.0,2.06,5.15,1.03,3.09,4.12,2.06,3.09,1.03,2.06,6.181,4.12,6.181,2.06,0.0,4.12,4.12,2.06,0.0,0.0,4.673,4.633,4.513,4.429,4.93,4.113,5.416,5.613,3.979,5.167,Negative_1076,0
4.085,0.681,2.723,2.723,0.34,3.744,4.085,3.744,1.021,3.064,5.446,4.425,2.043,2.723,1.361,3.404,3.064,0.0,0.681,5.446,4.609,4.831,4.519,4.793,4.486,4.595,4.565,4.173,4.225,4.401,Positive_737,1
0.619,1.858,4.335,0.0,3.716,0.0,0.0,11.767,0.619,1.239,3.096,0.0,0.619,4.335,3.716,6.193,3.096,0.619,6.812,1.239,5.073,4.898,4.776,4.472,4.216,4.364,4.669,4.512,4.663,4.477,Negative_1212,0
4.464,5.522,1.527,1.88,2.819,2.585,1.88,3.877,1.997,1.41,4.347,1.41,0.94,1.88,3.877,3.524,1.41,0.94,0.352,2.35,5.144,4.894,5.205,4.75,5.205,5.215,5.323,5.396,4.887,4.992,Negative_1027,0
2.054,2.919,2.379,3.027,1.081,1.838,1.081,2.054,0.865,3.243,4.216,2.703,1.406,2.811,2.27,4.216,4.216,1.406,2.811,3.892,4.978,4.695,4.928,4.895,4.948,4.796,4.981,5.082,5.003,5.205,Positive_937,1
3.004,2.213,1.265,2.055,1.423,3.32,2.213,3.478,1.581,2.529,6.639,2.213,0.632,4.584,1.265,4.268,2.371,0.79,2.055,5.216,4.496,4.624,4.584,4.562,4.637,4.77,4.756,4.565,4.863,5.03,Positive_157,1
3.603,2.751,2.555,2.358,0.852,4.061,1.506,2.096,1.114,3.078,6.419,3.144,1.703,3.078,2.292,3.013,2.947,0.72,1.506,2.947,4.771,4.787,4.429,4.6,4.836,5.105,4.88,4.82,5.043,4.983,Positive_782,1
3.79,2.369,1.895,2.937,0.379,4.074,1.895,1.8,1.8,3.6,4.832,3.221,1.8,1.99,1.232,4.074,3.316,0.758,1.8,3.126,4.805,4.874,4.724,4.722,5.165,5.099,4.899,4.934,5.142,4.947,Positive_799,1
3.196,2.191,1.917,2.466,2.374,3.652,2.648,4.656,1.644,1.278,4.017,2.739,0.822,2.557,5.113,5.478,2.557,0.548,1.461,2.648,4.298,5.059,4.84,4.49,4.487,4.719,4.43,4.403,4.495,4.816,Negative_750,0
3.725,4.19,1.397,1.629,1.862,1.397,3.259,2.561,3.026,1.629,6.75,0.931,1.164,1.629,4.655,5.586,2.328,0.931,1.397,3.026,4.983,5.129,4.572,4.235,4.532,4.896,4.522,4.636,4.577,4.845,Negative_142,0
3.034,2.1,1.167,2.1,2.8,2.8,2.8,2.567,2.333,2.567,6.066,3.267,0.933,1.167,3.733,3.5,2.1,1.167,2.567,3.5,4.876,4.897,4.853,4.91,4.981,4.124,4.495,5.297,4.991,4.309,Negative_1261,0
5.46,3.366,1.501,1.852,1.15,2.615,2.022,4.298,1.283,1.029,6.174,0.629,0.472,1.768,3.644,4.697,2.845,1.077,1.247,4.964,4.936,4.605,4.803,4.827,4.824,4.785,4.897,4.73,4.728,4.772,Negative_773,0
4.703,3.649,1.378,1.865,1.46,3.73,2.351,3.568,1.541,1.297,4.946,2.27,0.568,1.946,4.379,2.757,2.838,0.405,0.973,4.054,4.868,5.068,4.65,4.825,4.67,5.286,4.979,4.908,5.108,4.961,Negative_505,0
4.335,3.512,1.098,2.25,0.988,2.469,2.415,3.841,0.878,2.689,5.158,3.128,0.768,1.976,2.36,5.433,3.128,0.713,1.043,2.963,4.971,4.892,4.672,4.859,4.946,4.692,4.685,5.135,4.91,5.094,Positive_719,1
3.071,3.071,1.293,1.455,2.263,2.425,1.455,7.274,1.778,1.778,4.849,2.425,0.97,1.778,3.556,6.627,3.394,0.485,2.101,1.778,4.567,4.54,4.204,4.459,4.693,4.734,4.744,4.879,4.578,4.779,Negative_1089,0
2.669,1.525,1.525,1.525,1.525,0.382,3.431,3.813,5.338,2.288,4.575,3.431,3.05,1.144,5.719,4.194,5.719,0.762,1.906,3.813,4.174,4.072,4.2,3.871,4.142,3.599,4.664,4.136,4.568,4.235,Negative_543,0
4.687,2.571,1.714,2.721,1.512,3.024,2.318,3.78,0.655,3.679,5.09,2.419,1.31,2.469,2.419,2.873,3.024,0.554,1.512,3.83,4.731,4.883,4.71,4.726,4.809,4.823,4.718,4.869,4.862,4.705,Positive_1072,1
2.599,2.599,1.299,1.299,0.26,4.158,4.418,4.938,2.859,1.299,5.457,2.079,0.52,0.52,4.938,10.395,3.378,0.26,0.779,2.339,4.387,4.119,4.291,4.511,4.376,4.221,4.401,4.407,4.672,4.221,Negative_967,0
8.463,1.209,3.195,1.123,0.173,2.072,6.822,3.454,0.518,2.504,7.34,1.813,1.036,1.468,4.663,9.067,6.563,0.173,0.087,2.418,3.513,3.481,3.58,3.567,3.458,3.609,3.477,3.808,3.583,3.763,Negative_1130,0
4.683,2.244,1.854,2.439,0.78,3.512,1.268,5.268,0.976,3.219,4.39,3.707,1.464,1.854,2.048,3.024,2.634,0.39,1.171,3.805,4.941,5.235,4.723,4.926,4.913,4.819,5.223,4.763,4.974,4.753,Positive_1124,1
3.285,3.012,1.095,2.053,0.684,3.149,2.053,3.012,1.095,2.875,6.434,2.464,0.821,2.601,2.19,4.107,4.38,0.684,1.642,4.243,4.908,4.615,4.97,4.921,4.656,4.654,4.856,4.895,4.788,4.858,Positive_972,1
3.529,2.608,2.608,2.762,1.228,3.529,1.841,2.302,1.228,2.302,5.524,3.99,0.614,1.995,2.915,2.762,1.228,0.46,2.148,3.99,4.803,5.093,5.006,5.239,4.996,5.365,5.1,4.917,4.642,5.278,Positive_146,1
4.425,2.058,1.647,3.293,0.926,2.47,2.161,5.145,1.029,3.293,4.528,3.601,1.441,2.47,1.441,2.676,2.264,0.823,1.338,2.676,4.958,5.542,4.801,4.863,5.142,5.119,4.6,4.878,5.092,5.301,Positive_796,1
2.935,1.581,1.505,3.161,1.731,3.537,2.484,2.935,0.753,2.86,5.494,3.612,1.204,2.108,3.161,3.914,2.709,0.753,1.881,3.914,4.672,4.771,4.852,4.743,4.766,4.753,4.816,4.837,4.821,4.737,Positive_681,1
5.477,1.757,1.498,2.273,1.137,3.514,2.118,5.064,1.188,2.997,5.322,3.565,0.878,1.912,2.222,3.152,2.635,0.413,0.723,4.34,4.746,4.919,4.791,4.767,4.746,4.796,4.744,4.676,4.741,4.887,Positive_463,1
5.243,3.408,1.573,1.573,1.311,3.408,1.835,3.146,0.786,1.311,8.651,2.097,0.524,1.049,2.884,3.146,2.884,1.311,1.049,3.408,5.239,5.295,4.784,5.075,4.981,4.602,4.286,5.189,5.31,4.642,Negative_386,0
2.93,3.712,1.758,2.735,1.758,3.321,0.782,4.298,1.368,2.539,4.884,2.539,0.782,1.953,1.758,1.758,1.758,0.782,2.344,2.93,5.01,5.486,5.547,4.856,5.425,5.659,5.206,5.134,5.183,5.806,Positive_1197,1
3.228,2.894,1.892,2.56,0.556,2.337,1.113,2.449,0.89,2.226,4.897,3.339,1.447,2.56,3.228,3.228,4.897,1.002,2.115,3.895,5.118,4.88,4.943,4.743,4.953,4.875,4.689,4.887,5.174,4.986,Positive_1059,1
3.713,3.667,1.717,2.46,0.789,3.435,1.717,3.852,1.16,1.764,6.544,1.717,0.975,2.088,2.507,2.878,2.507,0.743,1.578,3.435,5.279,5.057,5.08,4.974,5.057,5.021,4.986,4.979,5.358,4.964,Positive_313,1
3.327,2.588,3.081,1.972,1.356,2.464,3.45,4.929,2.464,1.232,2.341,0.986,2.095,1.356,6.285,5.792,2.958,0.247,4.067,3.574,4.383,4.381,4.46,4.219,4.536,4.197,4.154,4.412,4.471,4.225,Negative_31,0
5.581,3.423,1.563,2.307,0.67,3.274,1.711,2.753,0.744,1.488,4.762,3.572,0.744,1.19,6.473,7.366,2.604,0.446,0.223,2.679,4.439,4.631,4.765,4.907,4.524,4.824,4.556,4.731,4.736,4.313,Negative_484,0
3.744,3.902,0.738,2.215,1.266,4.06,2.953,3.586,1.107,1.529,6.486,2.373,0.738,1.898,2.636,4.377,2.478,0.474,0.844,2.478,5.22,5.135,4.928,4.951,5.076,5.155,4.861,4.819,4.916,5.056,Negative_292,0
6.953,8.69,0.0,0.695,1.043,0.348,1.738,6.953,1.738,0.695,4.171,0.0,0.695,0.695,5.91,1.39,1.043,0.348,0.0,2.781,5.389,5.442,5.419,5.882,5.403,5.502,5.444,5.073,4.488,6.073,Negative_176,0
3.413,2.047,2.32,2.457,0.819,4.778,1.774,3.003,0.683,1.774,4.914,3.686,2.73,3.822,1.365,3.822,3.14,0.41,1.092,3.276,4.956,5.307,4.612,4.506,4.863,5.171,5.323,4.643,4.581,4.712,Positive_624,1
3.606,3.606,1.603,3.071,0.801,4.54,1.603,2.537,1.335,2.137,2.27,3.873,1.068,2.27,3.071,4.006,2.003,0.4,1.603,3.606,5.055,5.268,5.117,4.852,5.528,5.371,4.908,4.943,4.935,5.014,Positive_339,1
6.629,4.59,1.53,1.53,2.04,3.57,5.61,2.04,2.55,1.02,6.119,0.51,2.04,1.02,2.55,3.57,0.51,0.0,1.53,3.57,4.265,5.203,4.57,4.964,4.693,4.867,4.197,4.544,4.832,5.339,Negative_951,0
3.144,2.414,2.19,2.471,0.674,2.976,1.797,3.313,0.842,3.257,5.222,3.201,1.741,2.695,2.134,3.818,3.201,0.898,1.797,3.201,4.764,4.953,4.981,4.927,5.06,4.945,4.932,4.782,5.088,4.586,Positive_444,1
4.18,4.559,0.95,1.71,1.52,1.71,2.28,4.94,1.14,1.71,9.119,1.71,0.57,1.14,2.28,4.18,0.76,0.95,1.14,2.66,5.383,5.437,4.734,4.876,5.546,4.876,4.805,5.216,5.014,4.906,Negative_800,0
1.71,3.175,2.442,2.93,1.465,3.175,2.442,5.617,0.732,2.93,4.152,2.686,1.221,0.488,2.93,3.175,2.198,0.977,2.686,3.419,4.451,4.673,4.909,5.159,5.098,5.065,5.133,4.686,4.949,5.326,Positive_53,1
4.388,3.958,0.947,1.807,1.119,2.668,1.463,5.249,0.947,1.893,6.024,1.205,0.947,1.979,3.356,4.733,2.237,1.291,1.119,3.27,4.653,4.637,5.1,4.926,4.903,4.984,4.916,4.88,5.315,5.088,Negative_473,0
4.538,3.241,0.648,2.593,3.889,3.889,1.296,2.593,0.648,0.648,3.241,3.889,0.648,1.296,5.186,4.538,3.889,1.945,0.0,1.296,5.064,5.261,4.48,5.521,4.278,5.423,5.531,5.131,4.677,4.719,Negative_1156,0
1.791,2.814,1.449,2.899,1.023,3.837,2.132,3.923,1.535,3.07,4.605,3.07,1.109,1.962,2.814,3.496,2.217,0.512,1.706,4.435,5.07,5.111,4.823,4.969,4.942,5.06,4.74,4.896,5.105,4.884,Positive_460,1
3.237,3.075,2.428,2.752,0.728,2.509,2.185,4.775,1.214,3.803,4.208,2.994,1.78,1.861,2.266,2.428,2.023,0.243,2.671,2.832,4.971,5.131,5.224,4.796,4.879,4.984,5.096,5.231,4.781,4.896,Positive_841,1
2.505,2.969,1.67,2.877,0.742,3.897,2.041,5.475,0.835,0.835,5.939,1.578,1.299,1.392,5.289,4.825,2.32,1.578,1.299,2.227,4.715,4.612,4.803,4.994,5.048,5.077,4.994,4.7,4.839,4.625,Negative_174,0
4.156,3.741,0.831,0.831,4.156,2.494,3.741,3.325,2.078,1.663,4.572,1.247,1.247,1.247,2.078,5.403,2.909,0.416,1.663,5.819,4.657,4.367,4.407,5.118,4.614,5.091,4.847,4.295,4.689,4.3,Negative_475,0
5.502,3.04,0.724,3.475,1.158,2.461,0.869,4.633,2.172,1.592,4.923,2.027,1.303,2.461,3.185,2.606,2.896,0.0,1.303,4.923,4.815,4.733,4.859,4.682,4.895,4.844,4.874,5.184,4.923,4.936,Positive_696,1
6.29,2.038,0.974,1.329,0.709,1.683,1.86,4.695,1.418,2.746,8.771,0.709,1.418,3.189,3.189,5.049,2.657,1.063,1.86,4.607,4.458,4.348,4.017,4.194,4.436,4.247,4.436,4.408,4.694,4.509,Positive_9,1
4.21,2.961,1.619,2.452,1.434,2.406,3.516,3.563,0.925,1.758,5.83,2.637,0.694,2.175,3.285,3.285,2.036,1.203,1.064,3.239,5.087,5.125,4.75,4.83,5.17,4.971,4.974,4.931,5.104,4.768,Negative_719,0
3.773,3.039,2.306,2.201,1.153,3.354,1.468,3.459,0.734,3.249,6.289,1.153,0.524,2.306,3.354,2.935,2.935,0.944,1.572,4.926,4.702,4.744,4.844,4.847,5.005,4.943,4.671,5.087,4.863,4.62,Positive_904,1
4.536,3.402,1.134,1.134,0.0,0.0,2.268,3.402,1.134,2.268,10.206,1.134,3.402,1.134,11.34,4.536,5.67,0.0,0.0,2.268,4.602,4.331,4.225,4.384,4.396,3.591,4.048,3.907,3.694,3.854,Negative_42,0
3.863,1.6,2.653,1.639,1.092,2.809,2.263,4.956,0.429,1.756,2.693,3.785,0.585,3.473,4.566,10.419,5.19,0.273,0.507,3.005,4.136,4.02,4.164,4.311,4.245,4.452,4.167,4.291,4.357,4.297,Negative_709,0
4.454,1.726,2.506,3.006,1.002,4.399,2.171,3.174,1.169,3.174,5.512,3.897,1.615,1.782,2.338,3.118,2.617,0.279,1.615,3.508,4.362,4.728,4.316,4.393,4.648,4.905,4.656,4.72,5.099,5.112,Positive_1189,1
7.338,3.387,0.0,1.694,1.694,2.823,2.823,4.516,0.565,1.129,9.596,0.565,0.565,1.129,1.694,2.258,3.387,2.258,1.694,2.823,5.479,5.334,4.778,4.781,4.469,5.092,3.802,4.726,4.544,5.061,Negative_365,0
1.863,2.98,0.372,1.49,2.607,2.98,3.352,5.587,1.117,0.745,8.567,1.117,0.745,2.607,5.587,6.332,3.725,0.745,0.372,2.607,4.554,4.407,4.007,4.379,3.946,4.523,4.715,4.579,4.329,5.062,Negative_481,0
5.457,2.529,1.464,1.464,1.73,2.129,1.597,4.392,1.198,3.061,7.32,1.198,1.73,2.129,3.194,4.525,3.061,1.331,1.464,2.795,4.352,4.624,4.457,4.766,4.686,4.807,4.68,4.769,4.616,4.479,Negative_469,0
3.758,2.818,2.401,2.714,1.67,2.714,2.61,2.714,1.253,1.775,2.923,2.61,1.044,1.983,5.637,4.906,3.236,0.835,2.505,2.714,4.944,4.783,4.65,4.783,4.719,4.547,4.701,4.701,4.574,4.783,Negative_443,0
2.406,2.547,2.335,2.547,1.981,3.962,2.052,2.83,1.698,2.759,4.528,4.103,1.981,3.325,2.476,2.335,1.91,0.707,1.203,2.264,5.137,5.06,5.512,5.047,4.915,5.007,5.125,4.718,4.688,4.843,Positive_954,1
3.927,2.261,1.666,2.499,0.833,2.856,1.428,3.927,1.428,2.737,4.76,3.57,2.618,2.261,2.023,2.618,2.499,1.071,1.904,2.975,4.916,4.983,4.699,5.108,5.589,4.886,4.946,5.078,5.011,4.926,Positive_631,1
10.511,2.866,1.911,1.911,0.0,3.504,2.23,3.504,0.956,1.592,6.052,1.274,0.956,1.911,2.548,2.866,3.185,0.0,0.637,5.096,5.006,4.599,4.645,4.837,4.733,4.556,4.864,4.674,4.259,4.318,Positive_289,1
2.437,1.911,2.532,3.201,0.716,3.87,1.577,3.679,1.959,2.771,3.535,3.153,1.194,2.484,2.389,2.914,3.583,0.908,3.057,3.009,4.498,4.925,5.022,4.892,5.05,5.192,4.851,4.688,5.04,4.963,Positive_1018,1
6.57,4.054,0.839,1.398,1.538,1.538,1.258,3.355,1.258,1.678,6.85,0.559,1.398,1.957,3.635,4.893,2.376,1.538,0.979,4.194,4.525,4.8,4.546,4.704,4.88,4.701,4.924,5.212,4.956,4.888,Negative_1008,0
2.316,1.737,1.929,3.474,0.386,3.28,1.737,3.28,2.123,2.508,4.438,3.859,1.158,2.123,4.052,5.789,2.508,0.772,1.351,3.666,4.608,4.771,4.721,5.073,4.779,4.784,4.831,4.551,4.758,4.637,Positive_1011,1
2.256,3.18,1.128,3.077,0.41,2.872,1.846,3.18,1.333,3.487,6.461,1.436,1.026,2.667,4.307,4.0,2.051,1.026,1.538,4.102,4.756,4.743,4.92,4.635,4.856,5.002,4.853,4.966,4.933,4.953,Positive_1048,1
3.371,3.121,1.623,2.996,1.873,3.246,1.873,2.747,2.122,1.623,5.744,1.124,0.999,2.122,3.496,4.495,3.871,0.874,0.749,4.87,4.548,4.529,4.675,4.815,5.043,4.558,4.542,4.969,4.696,4.685,Negative_1057,0
3.434,3.434,1.511,3.022,0.687,4.533,1.923,1.923,1.374,2.198,3.159,3.297,1.236,2.335,3.709,4.945,3.159,0.549,1.374,2.884,4.99,5.185,4.714,4.6,5.236,5.18,4.785,4.906,5.003,4.719,Positive_295,1
4.758,2.554,1.373,1.756,0.99,4.055,2.491,4.278,1.341,1.309,4.566,3.161,0.543,1.565,6.195,5.269,2.459,0.766,1.245,2.331,4.585,4.813,4.638,4.694,4.77,4.765,4.603,4.662,4.733,4.733,Negative_549,0
1.983,1.322,1.322,3.304,0.991,1.322,3.965,3.304,1.652,3.304,8.921,2.313,1.322,1.322,2.313,5.617,3.965,1.652,1.322,3.965,4.674,4.445,4.37,4.373,4.985,4.127,4.345,4.665,4.483,4.354,Negative_590,0
4.685,3.015,1.856,2.83,1.252,3.618,1.948,3.294,1.438,2.319,5.566,2.18,1.02,1.531,3.572,5.242,2.783,0.696,1.16,2.922,4.488,4.809,4.621,4.589,4.859,4.806,4.65,4.623,4.822,4.806,Negative_1181,0
4.553,4.228,1.464,1.464,0.488,3.09,1.789,3.903,0.813,1.789,4.716,1.789,1.138,1.626,3.578,2.765,2.927,1.301,1.138,4.228,5.169,4.879,5.325,4.776,5.157,5.025,5.332,5.215,5.472,4.862,Negative_1184,0
6.156,3.366,1.272,2.011,0.862,2.298,1.642,6.485,1.395,0.944,3.981,1.601,0.944,1.067,7.305,7.264,2.175,0.287,1.518,2.339,4.338,4.365,4.431,4.613,4.624,4.382,4.547,4.555,4.626,4.607,Negative_538,0
6.556,4.242,1.542,1.542,1.653,3.856,1.487,5.454,0.661,0.826,4.848,0.496,0.275,1.157,4.187,3.526,3.085,0.882,0.716,3.911,4.955,4.775,4.976,4.826,4.963,4.935,4.866,4.948,4.859,4.994,Negative_516,0
1.024,5.629,2.047,3.071,0.0,0.512,2.047,5.629,0.512,2.047,3.582,1.535,1.535,2.559,4.605,5.118,1.024,1.024,1.535,2.559,5.29,4.776,5.178,5.801,4.54,5.549,5.33,5.102,5.544,5.297,Negative_876,0
5.218,2.435,0.696,1.739,2.783,1.391,2.087,4.522,2.783,1.044,4.174,1.044,2.087,1.391,9.74,6.261,2.435,2.087,0.348,2.087,4.308,4.483,4.5,4.387,4.39,4.415,4.263,3.987,4.317,4.598,Negative_14,0
4.509,2.049,1.332,1.537,1.127,2.664,1.435,4.099,1.025,4.407,5.738,2.357,1.639,4.099,2.255,4.304,2.767,0.512,1.332,4.407,4.545,4.44,4.949,4.253,4.655,4.722,4.706,4.719,4.564,4.853,Positive_165,1
3.049,3.659,0.61,1.829,0.0,3.049,1.22,1.22,0.0,3.659,4.268,2.439,0.61,5.488,9.757,4.268,1.829,0.61,1.22,3.049,3.862,4.129,4.432,4.756,4.691,4.494,4.953,5.549,5.479,5.824,Negative_420,0
5.344,3.732,1.442,1.273,0.509,3.478,3.647,3.138,0.679,1.697,4.92,3.223,1.442,0.594,4.75,5.599,4.241,0.339,0.255,3.393,4.644,4.634,4.867,4.365,4.508,4.703,4.902,4.567,4.475,4.642,Negative_740,0
5.53,4.101,1.056,1.926,1.243,3.107,1.988,3.169,1.119,1.491,7.021,1.553,0.932,1.926,3.169,5.53,2.299,0.746,0.497,2.05,4.841,5.275,4.627,4.843,4.876,4.957,5.174,5.106,4.97,4.879,Negative_601,0
4.202,1.681,1.681,2.017,1.177,1.849,1.513,5.378,0.504,4.37,6.219,2.353,1.345,3.277,2.941,4.202,3.95,0.924,1.765,3.277,4.482,4.635,4.162,4.455,4.52,4.449,4.728,4.545,4.646,4.755,Negative_847,0
4.99,4.191,0.998,2.395,1.397,2.994,0.798,3.592,1.197,1.197,3.991,1.197,0.998,0.798,4.391,3.193,2.196,1.996,2.196,3.792,4.852,5.117,5.439,4.889,5.315,5.272,5.245,5.279,5.066,5.027,Negative_1300,0
4.622,2.904,1.37,2.373,0.941,3.048,2.536,4.213,1.391,1.861,6.463,1.738,0.879,1.8,3.048,4.07,2.352,0.675,1.125,3.947,4.864,5.007,4.851,4.792,4.802,4.915,4.82,4.774,4.997,4.82,Positive_480,1
4.878,3.462,1.101,2.4,0.866,3.265,2.361,3.659,1.023,1.613,5.429,2.242,0.747,1.652,3.934,2.715,2.085,1.259,1.338,3.698,5.122,5.174,4.985,4.814,5.067,5.144,4.99,4.946,5.05,4.978,Positive_190,1
2.263,1.66,3.319,2.414,1.207,3.47,2.716,5.582,0.905,4.526,4.073,2.866,1.509,1.66,2.263,3.47,2.565,0.604,1.66,4.224,4.39,4.769,4.861,4.649,5.036,4.501,4.694,4.75,4.623,4.771,Positive_797,1
3.431,2.288,1.601,3.317,1.716,3.66,1.945,2.631,1.487,2.516,5.948,3.889,2.059,1.144,2.745,4.919,1.83,0.229,2.059,2.974,4.618,4.974,4.621,4.788,4.723,4.704,4.843,4.697,4.746,4.898,Positive_1130,1
4.237,4.054,1.388,3.104,0.438,4.018,1.899,3.835,0.877,2.666,4.383,2.374,1.096,1.315,2.301,1.972,2.374,0.365,1.388,3.981,5.318,5.487,5.078,5.085,5.164,5.289,5.095,4.939,5.232,5.249,Positive_171,1
7.136,2.379,0.0,0.793,3.172,0.793,2.379,7.929,1.586,0.793,10.308,0.793,3.965,0.0,7.136,5.551,3.172,0.793,0.0,1.586,4.095,3.881,3.637,4.035,3.592,4.065,3.715,3.974,4.869,3.875,Negative_64,0
4.148,3.791,1.561,2.453,1.071,2.676,1.517,4.148,1.249,2.498,5.62,1.561,1.071,2.052,4.282,4.594,2.632,0.535,1.249,2.989,4.836,4.792,4.795,4.782,5.074,4.865,4.712,4.893,4.803,4.753,Positive_18,1
4.061,3.4,1.841,2.55,0.708,3.069,1.794,3.919,1.275,2.314,5.996,1.841,1.086,2.172,2.597,2.833,2.408,0.708,1.7,3.163,5.079,4.976,5.225,4.751,5.072,4.993,5.037,5.084,5.215,5.131,Positive_493,1
3.451,6.328,2.876,0.575,0.575,2.876,1.726,4.027,0.575,1.726,4.027,0.575,0.575,0.0,4.602,3.451,1.726,2.301,0.0,3.451,5.376,5.401,5.574,5.542,5.594,5.646,5.074,5.206,5.687,5.456,Negative_707,0
3.359,2.978,2.443,3.054,0.153,4.352,1.909,4.123,1.221,3.359,4.047,3.207,0.993,1.451,1.298,2.29,2.902,0.305,2.214,3.512,5.156,5.092,5.205,4.915,5.05,5.212,4.902,4.905,5.17,5.224,Positive_716,1
