_PolarizabilityC1,_PolarizabilityC2,_PolarizabilityC3,_SolventAccessibilityC1,_SolventAccessibilityC2,_SolventAccessibilityC3,_SecondaryStrC1,_SecondaryStrC2,_SecondaryStrC3,_ChargeC1,_ChargeC2,_ChargeC3,_PolarityC1,_PolarityC2,_PolarityC3,_NormalizedVDWVC1,_NormalizedVDWVC2,_NormalizedVDWVC3,_HydrophobicityC1,_HydrophobicityC2,_HydrophobicityC3,_PolarizabilityT12,_PolarizabilityT13,_PolarizabilityT23,_SolventAccessibilityT12,_SolventAccessibilityT13,_SolventAccessibilityT23,_SecondaryStrT12,_SecondaryStrT13,_SecondaryStrT23,_ChargeT12,_ChargeT13,_ChargeT23,_PolarityT12,_PolarityT13,_PolarityT23,_NormalizedVDWVT12,_NormalizedVDWVT13,_NormalizedVDWVT23,_HydrophobicityT12,_HydrophobicityT13,_HydrophobicityT23,_PolarizabilityD1001,_PolarizabilityD1025,_PolarizabilityD1050,_PolarizabilityD1075,_PolarizabilityD1100,_PolarizabilityD2001,_PolarizabilityD2025,_PolarizabilityD2050,_PolarizabilityD2075,_PolarizabilityD2100,_PolarizabilityD3001,_PolarizabilityD3025,_PolarizabilityD3050,_PolarizabilityD3075,_PolarizabilityD3100,_SolventAccessibilityD1001,_SolventAccessibilityD1025,_SolventAccessibilityD1050,_SolventAccessibilityD1075,_SolventAccessibilityD1100,_SolventAccessibilityD2001,_SolventAccessibilityD2025,_SolventAccessibilityD2050,_SolventAccessibilityD2075,_SolventAccessibilityD2100,_SolventAccessibilityD3001,_SolventAccessibilityD3025,_SolventAccessibilityD3050,_SolventAccessibilityD3075,_SolventAccessibilityD3100,_SecondaryStrD1001,_SecondaryStrD1025,_SecondaryStrD1050,_SecondaryStrD1075,_SecondaryStrD1100,_SecondaryStrD2001,_SecondaryStrD2025,_SecondaryStrD2050,_SecondaryStrD2075,_SecondaryStrD2100,_SecondaryStrD3001,_SecondaryStrD3025,_SecondaryStrD3050,_SecondaryStrD3075,_SecondaryStrD3100,_ChargeD1001,_ChargeD1025,_ChargeD1050,_ChargeD1075,_ChargeD1100,_ChargeD2001,_ChargeD2025,_ChargeD2050,_ChargeD2075,_ChargeD2100,_ChargeD3001,_ChargeD3025,_ChargeD3050,_ChargeD3075,_ChargeD3100,_PolarityD1001,_PolarityD1025,_PolarityD1050,_PolarityD1075,_PolarityD1100,_PolarityD2001,_PolarityD2025,_PolarityD2050,_PolarityD2075,_PolarityD2100,_PolarityD3001,_PolarityD3025,_PolarityD3050,_PolarityD3075,_PolarityD3100,_NormalizedVDWVD1001,_NormalizedVDWVD1025,_NormalizedVDWVD1050,_NormalizedVDWVD1075,_NormalizedVDWVD1100,_NormalizedVDWVD2001,_NormalizedVDWVD2025,_NormalizedVDWVD2050,_NormalizedVDWVD2075,_NormalizedVDWVD2100,_NormalizedVDWVD3001,_NormalizedVDWVD3025,_NormalizedVDWVD3050,_NormalizedVDWVD3075,_NormalizedVDWVD3100,_HydrophobicityD1001,_HydrophobicityD1025,_HydrophobicityD1050,_HydrophobicityD1075,_HydrophobicityD1100,_HydrophobicityD2001,_HydrophobicityD2025,_HydrophobicityD2050,_HydrophobicityD2075,_HydrophobicityD2100,_HydrophobicityD3001,_HydrophobicityD3025,_HydrophobicityD3050,_HydrophobicityD3075,_HydrophobicityD3100,id,label
0.311,0.45,0.239,0.433,0.356,0.211,0.439,0.272,0.289,0.111,0.733,0.156,0.367,0.267,0.367,0.356,0.406,0.239,0.356,0.3,0.344,0.313,0.168,0.173,0.318,0.151,0.145,0.263,0.251,0.162,0.184,0.017,0.223,0.218,0.291,0.173,0.307,0.184,0.156,0.19,0.274,0.223,1.111,20.556,45.556,71.111,98.889,2.222,28.333,58.333,74.444,100.0,0.556,18.889,40.0,75.556,94.444,2.778,30.556,53.333,75.0,98.889,1.667,21.667,42.222,79.444,100.0,0.556,12.222,50.0,67.778,97.778,0.556,21.111,46.667,78.333,100.0,5.0,28.333,47.778,70.556,95.0,1.111,25.0,52.778,68.333,98.889,1.667,17.778,37.222,82.778,94.444,0.556,26.667,51.111,72.778,98.889,5.556,21.667,56.111,81.667,100.0,0.556,28.333,51.667,73.333,97.222,1.111,15.556,50.556,71.111,98.889,1.667,21.667,42.222,77.778,100.0,1.111,21.667,50.0,71.111,98.889,2.222,27.778,58.333,75.0,100.0,0.556,18.889,40.0,75.556,94.444,1.667,21.667,42.222,79.444,100.0,1.111,15.556,50.0,68.889,98.889,0.556,29.444,53.333,74.444,97.222,Positive_160,1
0.293,0.42,0.287,0.408,0.338,0.254,0.451,0.287,0.262,0.138,0.738,0.124,0.358,0.273,0.369,0.352,0.361,0.287,0.338,0.358,0.304,0.209,0.153,0.26,0.305,0.203,0.161,0.243,0.192,0.164,0.198,0.037,0.201,0.178,0.294,0.201,0.24,0.178,0.234,0.249,0.218,0.198,0.563,19.155,37.465,67.606,98.31,0.845,31.549,56.056,76.338,99.718,0.282,23.662,50.986,77.465,100.0,0.563,19.437,45.915,73.239,99.718,1.127,30.141,53.803,76.338,100.0,0.282,27.324,49.014,70.423,97.183,0.282,20.845,48.732,74.085,100.0,3.099,27.606,54.366,76.901,99.437,3.38,27.887,43.38,70.423,98.31,1.127,16.338,50.704,75.211,100.0,0.282,24.507,48.451,73.239,99.718,13.239,33.521,58.592,76.338,98.31,0.282,26.197,51.831,76.901,99.718,0.563,19.155,37.465,67.606,98.028,1.127,28.169,53.239,76.338,100.0,0.563,20.845,40.563,68.732,98.31,0.845,32.113,54.93,76.901,99.718,0.282,23.662,50.986,77.465,100.0,1.127,30.141,53.803,76.338,100.0,0.563,21.972,41.127,69.577,98.028,0.282,23.38,51.549,76.901,99.718,Positive_6,1
0.378,0.415,0.207,0.517,0.245,0.238,0.498,0.223,0.279,0.096,0.786,0.118,0.31,0.409,0.282,0.48,0.313,0.207,0.245,0.455,0.3,0.345,0.171,0.137,0.286,0.264,0.093,0.186,0.255,0.168,0.143,0.025,0.18,0.295,0.177,0.233,0.298,0.205,0.102,0.22,0.158,0.301,0.619,22.601,52.012,72.446,99.381,1.238,26.625,50.155,80.805,100.0,0.31,23.529,47.678,66.563,98.142,2.477,25.697,48.916,71.517,100.0,0.929,23.529,46.13,80.186,98.762,0.31,21.981,54.489,76.78,99.381,0.31,25.697,48.607,73.065,100.0,2.786,27.245,49.226,71.827,98.142,0.619,22.601,51.393,78.019,99.381,0.929,17.028,39.009,62.229,93.808,0.31,25.077,50.155,74.303,100.0,4.025,26.625,50.774,83.282,98.762,0.31,27.245,48.916,74.923,100.0,0.619,23.22,52.322,74.303,99.381,0.929,23.839,46.13,74.613,98.762,0.619,24.149,52.941,76.471,99.381,2.477,25.697,46.13,77.709,100.0,0.31,23.529,47.678,66.563,98.142,0.929,23.529,46.13,80.186,98.762,0.619,23.22,52.012,73.994,99.381,0.31,27.245,48.916,73.684,100.0,Negative_87,0
0.401,0.409,0.191,0.412,0.384,0.204,0.445,0.146,0.409,0.133,0.693,0.174,0.21,0.401,0.39,0.481,0.329,0.191,0.384,0.417,0.199,0.244,0.18,0.133,0.31,0.155,0.161,0.116,0.352,0.122,0.194,0.039,0.227,0.133,0.175,0.296,0.235,0.205,0.108,0.307,0.163,0.133,0.829,17.127,38.674,68.785,100.0,0.552,42.541,59.669,81.768,99.724,0.276,15.746,34.807,61.602,99.448,0.829,17.956,46.133,66.851,99.724,0.552,28.177,47.79,79.282,98.895,0.276,33.425,59.669,76.519,100.0,0.276,25.138,51.934,77.624,99.448,9.669,35.359,53.315,75.138,99.724,1.657,19.337,41.713,72.376,100.0,1.381,14.088,31.215,61.602,95.58,0.276,24.309,50.829,72.928,100.0,1.105,32.873,55.525,85.635,98.895,0.276,42.818,57.182,79.558,99.724,0.829,16.851,40.608,68.785,100.0,0.552,28.177,47.79,78.729,98.895,0.829,18.785,43.646,71.823,100.0,0.552,39.779,58.287,83.149,99.724,0.276,15.746,34.807,61.602,99.448,0.552,28.177,47.79,79.282,98.895,0.829,16.851,40.331,68.785,100.0,0.276,45.028,58.287,79.834,99.724,Negative_143,0
0.361,0.455,0.184,0.387,0.305,0.308,0.442,0.168,0.389,0.113,0.787,0.1,0.197,0.487,0.316,0.516,0.3,0.184,0.305,0.508,0.187,0.285,0.1,0.156,0.214,0.224,0.14,0.148,0.24,0.1,0.142,0.021,0.132,0.14,0.164,0.195,0.222,0.113,0.142,0.208,0.145,0.148,0.526,27.368,52.895,68.684,99.737,0.789,28.947,47.105,76.842,100.0,0.263,17.895,40.789,78.421,99.211,1.316,23.421,49.211,65.0,99.474,0.789,22.632,63.421,81.842,99.211,0.263,31.579,47.895,74.737,100.0,0.263,27.368,59.737,77.895,99.211,1.053,12.895,26.842,81.579,97.632,0.526,31.316,47.632,66.053,100.0,2.632,21.842,66.316,82.105,99.211,0.263,23.684,47.105,69.211,100.0,0.789,30.0,70.0,86.842,98.158,0.263,14.211,32.632,78.684,98.421,0.526,31.842,50.0,66.053,100.0,0.789,22.105,62.368,81.053,99.211,0.526,30.789,49.737,67.105,100.0,0.789,20.526,50.789,80.526,98.421,0.263,17.895,40.789,78.421,99.211,0.789,22.632,63.421,81.842,99.211,0.526,31.053,49.211,65.789,100.0,0.263,15.789,33.421,78.684,98.421,Negative_64,0
0.425,0.438,0.137,0.598,0.142,0.26,0.493,0.215,0.292,0.05,0.909,0.041,0.374,0.452,0.174,0.493,0.37,0.137,0.142,0.489,0.37,0.349,0.11,0.106,0.124,0.275,0.078,0.193,0.271,0.124,0.083,0.0,0.083,0.294,0.092,0.147,0.335,0.133,0.083,0.124,0.078,0.307,0.913,26.941,54.795,78.995,99.087,1.37,20.548,45.205,70.32,100.0,0.457,15.068,44.749,79.909,95.434,2.74,24.658,52.055,71.233,100.0,1.37,9.589,29.68,45.205,95.89,0.457,27.854,63.014,84.475,99.087,0.457,24.658,47.489,69.863,99.543,10.502,24.201,44.292,78.539,100.0,0.913,23.744,54.795,81.279,99.087,5.479,14.612,30.594,48.858,94.977,0.457,26.027,52.511,75.799,100.0,1.37,2.283,9.589,29.68,95.89,0.457,25.571,48.402,71.689,100.0,0.913,26.027,57.991,79.452,99.087,1.37,10.959,42.009,64.84,95.89,0.913,26.027,54.795,79.452,99.087,1.37,24.201,45.205,69.406,100.0,0.457,15.068,44.749,79.909,95.434,1.37,9.589,29.68,45.205,95.89,0.913,26.941,59.361,81.279,99.087,0.457,25.571,47.945,70.32,100.0,Negative_187,0
0.336,0.398,0.266,0.45,0.274,0.276,0.433,0.321,0.246,0.095,0.794,0.112,0.358,0.331,0.311,0.398,0.336,0.266,0.274,0.408,0.318,0.274,0.202,0.2,0.242,0.239,0.157,0.287,0.222,0.167,0.155,0.025,0.18,0.254,0.232,0.212,0.269,0.232,0.17,0.229,0.17,0.277,0.746,22.388,51.741,77.363,100.0,0.498,23.881,49.502,73.632,99.502,0.249,27.363,47.512,71.642,99.254,0.746,23.383,52.736,76.368,100.0,0.498,24.378,47.512,69.652,99.254,0.249,25.622,48.01,74.129,97.264,0.249,24.378,50.249,74.129,100.0,0.995,24.876,49.254,70.647,97.512,1.99,24.129,49.502,77.363,94.776,1.244,26.866,51.493,72.139,99.254,0.249,25.373,50.746,76.368,100.0,1.99,18.159,39.303,61.692,95.274,0.249,22.886,48.259,71.642,99.502,0.746,25.871,53.483,79.602,100.0,0.498,24.378,46.517,69.652,99.254,0.746,24.129,53.234,77.363,100.0,0.498,22.886,47.761,73.632,99.502,0.249,27.363,47.512,71.642,99.254,0.498,24.378,47.512,69.652,99.254,0.746,25.622,51.741,77.861,100.0,0.249,23.632,49.005,71.891,99.502,Positive_149,1
0.315,0.416,0.269,0.431,0.323,0.246,0.438,0.288,0.274,0.118,0.766,0.116,0.35,0.303,0.347,0.375,0.355,0.269,0.323,0.359,0.318,0.229,0.165,0.218,0.283,0.18,0.172,0.234,0.221,0.191,0.175,0.037,0.182,0.182,0.25,0.216,0.238,0.194,0.189,0.239,0.216,0.192,0.337,17.845,43.603,68.687,99.832,1.01,26.094,52.694,77.273,100.0,0.168,29.125,53.199,77.778,99.158,0.337,28.62,52.02,73.232,100.0,2.357,22.559,52.862,77.946,99.832,0.168,22.054,43.603,69.697,97.306,0.168,24.916,50.673,76.431,100.0,0.842,28.956,51.347,75.084,98.822,0.505,20.539,43.603,72.896,99.832,4.209,21.717,49.832,75.926,99.158,0.168,25.421,49.495,73.569,100.0,3.03,23.569,48.485,77.441,99.832,0.168,28.956,52.357,76.263,100.0,0.337,18.35,45.286,68.687,99.495,2.357,23.569,52.862,77.104,99.832,0.337,18.35,45.96,71.717,99.832,2.357,26.094,52.189,77.273,100.0,0.168,29.125,53.199,77.778,99.158,2.357,22.559,52.862,77.946,99.832,0.337,23.906,46.633,69.697,99.495,0.168,28.283,52.02,76.263,100.0,Positive_37,1
0.305,0.477,0.218,0.477,0.305,0.218,0.483,0.247,0.27,0.103,0.787,0.109,0.362,0.31,0.328,0.345,0.437,0.218,0.305,0.362,0.333,0.295,0.121,0.197,0.306,0.173,0.145,0.254,0.26,0.121,0.185,0.012,0.197,0.202,0.26,0.225,0.312,0.139,0.179,0.231,0.22,0.22,4.598,20.115,46.552,65.517,99.425,1.149,27.011,52.874,78.161,100.0,0.575,15.517,44.828,68.391,96.552,2.299,24.138,51.149,74.138,100.0,1.149,27.586,50.0,76.437,98.276,0.575,15.517,43.103,68.966,98.851,0.575,27.011,47.126,72.989,97.126,2.874,18.391,50.575,74.713,100.0,1.149,24.713,51.724,73.563,99.425,6.322,9.77,47.701,68.391,96.552,0.575,23.563,49.425,72.989,100.0,17.241,25.862,41.954,82.759,93.103,0.575,21.839,49.425,74.138,100.0,4.598,22.989,48.851,68.966,99.425,1.149,27.011,48.276,76.437,98.276,4.598,22.989,48.851,71.264,99.425,1.149,27.586,52.874,78.161,100.0,0.575,15.517,44.828,68.391,96.552,1.149,27.586,50.0,76.437,98.276,4.598,16.667,45.977,68.966,99.425,0.575,22.414,50.575,74.713,100.0,Positive_146,1
0.326,0.398,0.275,0.338,0.29,0.371,0.347,0.26,0.392,0.132,0.811,0.057,0.275,0.419,0.305,0.473,0.251,0.275,0.29,0.473,0.237,0.306,0.18,0.189,0.165,0.318,0.219,0.165,0.267,0.219,0.195,0.015,0.093,0.231,0.147,0.243,0.255,0.243,0.126,0.279,0.105,0.225,0.599,24.85,46.707,68.563,97.904,0.898,25.15,56.287,77.844,100.0,0.299,21.557,45.808,72.156,98.802,1.497,27.545,50.898,75.749,100.0,0.599,17.365,46.108,70.359,98.503,0.299,27.246,52.096,76.946,99.401,0.299,18.263,46.407,73.054,100.0,3.293,27.545,47.904,72.754,99.701,0.599,24.85,53.892,76.946,99.401,2.096,17.365,48.204,71.257,98.503,0.299,25.749,50.299,75.749,100.0,0.599,13.772,37.425,70.359,97.904,0.299,29.341,49.701,75.15,100.0,1.198,26.048,53.593,77.246,99.401,0.599,17.365,46.108,70.359,98.503,0.599,27.246,52.096,76.048,99.401,0.898,22.455,49.102,75.449,100.0,0.299,21.557,45.808,72.156,98.802,0.599,17.365,46.108,70.359,98.503,1.198,25.449,53.593,77.246,99.401,0.299,28.144,47.904,74.85,100.0,Negative_1,0
0.414,0.404,0.181,0.532,0.27,0.199,0.483,0.25,0.267,0.103,0.784,0.113,0.316,0.4,0.284,0.478,0.341,0.181,0.27,0.434,0.297,0.354,0.155,0.143,0.295,0.229,0.103,0.219,0.258,0.14,0.167,0.02,0.177,0.275,0.179,0.243,0.334,0.184,0.113,0.238,0.16,0.27,0.49,26.716,51.716,74.02,100.0,0.735,23.039,49.02,74.755,99.51,0.245,20.833,48.039,74.265,98.284,1.225,26.471,51.961,75.98,100.0,0.735,21.569,54.167,77.206,98.284,0.245,22.304,41.667,67.402,97.304,0.245,24.02,46.324,76.961,100.0,2.451,25.49,51.716,71.078,99.51,0.49,23.775,52.696,73.039,97.549,1.716,24.02,50.245,80.147,98.284,0.245,25.49,48.775,74.02,100.0,0.98,17.892,54.167,75.245,97.549,0.245,24.51,50.0,73.284,99.51,0.49,25.49,46.569,75.49,100.0,0.735,22.059,50.98,75.245,98.284,0.49,25.49,51.225,75.49,100.0,0.735,23.039,49.51,73.775,99.51,0.245,20.833,48.039,74.265,98.284,0.735,21.569,54.167,77.206,98.284,0.49,25.245,46.569,74.02,100.0,0.245,24.51,50.0,73.284,99.51,Positive_110,1
0.237,0.481,0.282,0.572,0.144,0.285,0.324,0.436,0.239,0.045,0.926,0.029,0.559,0.269,0.173,0.309,0.41,0.282,0.144,0.367,0.489,0.208,0.144,0.253,0.147,0.293,0.093,0.251,0.163,0.227,0.075,0.005,0.053,0.296,0.195,0.099,0.24,0.176,0.221,0.112,0.128,0.309,1.33,25.532,43.883,73.404,99.468,0.532,26.064,52.66,74.734,100.0,0.266,20.479,46.277,77.66,98.404,0.798,25.532,48.67,75.532,100.0,0.532,17.819,58.511,78.989,99.734,0.266,23.67,43.883,70.745,98.936,0.266,24.202,54.521,77.926,99.468,0.798,24.734,47.34,72.872,100.0,0.532,25.532,51.862,67.819,99.734,2.66,19.947,55.053,79.255,97.074,0.266,24.734,48.936,74.202,100.0,14.096,17.819,57.979,78.723,98.138,0.266,24.734,48.404,75.532,100.0,1.33,26.596,47.074,71.543,99.468,0.532,19.947,55.053,78.723,99.734,1.33,27.926,51.862,73.404,99.468,0.532,25.0,51.33,75.266,100.0,0.266,20.479,46.277,77.66,98.404,0.532,17.819,58.511,78.989,99.734,1.064,23.67,46.011,71.277,99.468,0.266,27.128,48.936,75.798,100.0,Positive_211,1
0.363,0.379,0.258,0.443,0.296,0.261,0.446,0.296,0.258,0.127,0.758,0.115,0.331,0.347,0.322,0.401,0.341,0.258,0.296,0.392,0.312,0.249,0.153,0.192,0.256,0.204,0.137,0.249,0.243,0.166,0.188,0.019,0.185,0.211,0.227,0.185,0.252,0.176,0.169,0.201,0.192,0.233,0.637,18.153,44.268,68.79,98.408,1.274,27.389,51.911,72.93,98.089,0.318,25.796,54.777,78.981,100.0,0.637,20.064,45.541,71.338,98.726,1.911,27.07,51.592,76.752,100.0,0.318,23.248,54.14,74.522,99.682,0.318,24.204,46.178,74.204,100.0,0.955,22.293,47.134,69.108,99.682,3.503,28.344,55.414,79.936,98.408,1.911,24.204,43.312,73.885,100.0,0.318,22.293,49.363,72.611,99.682,18.153,29.936,57.962,78.025,98.089,0.318,26.115,54.459,73.567,99.682,0.637,16.561,46.497,68.79,98.408,1.911,27.07,51.592,76.752,100.0,0.637,20.382,47.771,75.478,98.408,1.274,24.522,46.815,71.338,98.089,0.318,25.796,54.777,78.981,100.0,1.911,27.07,51.592,76.752,100.0,0.637,18.79,47.771,75.478,99.682,0.318,23.567,49.682,71.019,98.726,Positive_36,1
0.31,0.445,0.245,0.422,0.358,0.22,0.412,0.285,0.304,0.121,0.75,0.13,0.333,0.292,0.375,0.367,0.388,0.245,0.358,0.346,0.296,0.316,0.155,0.204,0.312,0.174,0.146,0.225,0.238,0.19,0.182,0.034,0.195,0.196,0.249,0.226,0.312,0.177,0.182,0.248,0.21,0.21,0.381,27.319,53.24,77.891,99.492,0.254,23.253,48.92,74.079,99.873,0.127,25.413,47.014,72.173,100.0,0.254,26.557,51.334,75.604,99.873,0.508,23.634,47.395,73.698,99.619,0.127,24.905,48.92,78.78,100.0,0.127,23.634,48.158,73.316,100.0,0.254,22.49,45.489,71.919,99.873,0.381,29.733,55.909,80.051,98.856,0.508,22.109,44.727,72.681,99.365,0.127,26.302,51.334,76.493,100.0,1.398,21.347,44.854,68.361,99.619,0.127,25.159,49.301,72.808,100.0,0.381,27.192,52.986,78.399,99.492,0.508,23.761,47.395,74.079,99.746,0.381,28.335,53.875,77.891,99.492,0.254,22.618,47.141,73.443,99.873,0.127,25.413,47.014,72.173,100.0,0.508,23.634,47.395,73.698,99.619,0.381,27.7,51.588,78.78,99.746,0.127,24.651,49.428,72.808,100.0,Positive_107,1
0.344,0.437,0.219,0.329,0.378,0.292,0.426,0.211,0.363,0.149,0.717,0.134,0.25,0.359,0.391,0.437,0.344,0.219,0.378,0.382,0.239,0.308,0.144,0.17,0.242,0.203,0.202,0.173,0.318,0.159,0.171,0.038,0.195,0.197,0.188,0.259,0.311,0.178,0.136,0.272,0.171,0.205,0.196,23.46,47.41,75.758,99.609,0.391,25.904,49.169,73.021,100.0,0.098,25.122,54.252,77.322,99.902,0.293,23.069,45.259,73.216,99.609,0.196,26.686,52.786,76.051,100.0,0.098,24.927,48.68,76.637,99.413,0.098,24.829,52.199,75.953,100.0,1.173,23.167,46.823,71.554,99.218,0.196,26.002,49.56,75.073,99.609,0.587,30.108,54.741,78.69,99.902,0.098,24.047,48.387,73.9,100.0,0.196,27.273,47.312,74.682,99.707,0.098,25.22,46.921,73.509,99.218,0.293,23.363,47.214,73.998,99.609,0.196,26.979,52.884,76.246,100.0,0.196,24.242,47.312,74.976,99.609,0.391,25.415,49.951,73.216,100.0,0.098,25.122,54.252,77.322,99.902,0.196,26.686,52.786,76.051,100.0,0.293,23.363,47.703,73.998,99.609,0.098,25.22,45.748,73.509,99.218,Negative_228,0
0.387,0.452,0.161,0.552,0.261,0.188,0.441,0.261,0.299,0.084,0.835,0.08,0.333,0.398,0.268,0.452,0.387,0.161,0.261,0.418,0.322,0.369,0.138,0.15,0.319,0.204,0.088,0.246,0.296,0.162,0.135,0.019,0.135,0.277,0.212,0.212,0.388,0.154,0.135,0.208,0.2,0.265,0.766,18.008,41.379,66.284,98.084,1.916,27.203,53.64,80.077,100.0,0.383,31.034,48.276,74.33,99.234,0.766,21.073,48.276,72.797,98.467,2.299,26.82,46.36,70.881,99.617,0.383,27.969,59.387,78.161,100.0,0.383,20.307,45.211,73.563,99.617,1.916,31.418,49.425,74.713,98.467,2.682,21.839,53.257,75.862,100.0,2.299,20.307,39.847,65.9,98.851,0.383,23.755,50.958,75.096,100.0,10.728,26.054,45.594,70.881,97.318,0.383,27.203,50.192,77.011,99.234,0.766,18.774,50.958,72.031,100.0,2.299,26.82,46.36,70.881,99.617,0.766,19.54,47.51,71.648,100.0,3.065,27.203,50.575,76.628,99.617,0.383,31.034,48.276,74.33,99.234,2.299,26.82,46.36,70.881,99.617,0.766,19.54,50.958,72.031,100.0,0.383,27.203,50.192,77.011,99.234,Positive_26,1
0.325,0.455,0.22,0.448,0.31,0.241,0.487,0.213,0.3,0.112,0.754,0.134,0.321,0.338,0.341,0.414,0.366,0.22,0.31,0.397,0.293,0.276,0.123,0.203,0.305,0.216,0.136,0.197,0.259,0.136,0.173,0.017,0.199,0.199,0.24,0.214,0.263,0.171,0.156,0.242,0.199,0.218,0.431,23.922,52.371,80.603,100.0,1.078,22.629,46.552,72.629,99.784,0.216,27.155,50.431,69.397,97.414,0.647,23.276,46.983,68.319,100.0,0.431,27.155,48.922,75.0,99.784,0.216,23.491,57.543,82.543,99.138,0.216,23.06,46.336,70.69,99.784,0.862,26.293,54.31,74.784,98.06,0.431,24.353,52.586,81.681,100.0,3.448,28.664,47.198,75.862,95.474,0.216,23.707,50.431,75.647,100.0,0.431,24.569,42.672,71.121,99.569,0.216,22.845,45.69,69.397,99.353,0.647,23.707,52.586,80.819,100.0,0.431,26.724,49.138,73.06,99.784,0.431,24.353,51.94,79.31,100.0,1.078,22.414,49.138,72.629,99.784,0.216,27.155,50.431,69.397,97.414,0.431,27.155,48.922,75.0,99.784,0.647,23.922,53.448,79.095,100.0,0.216,22.629,44.397,69.397,99.353,Negative_3,0
0.417,0.369,0.214,0.381,0.262,0.357,0.321,0.262,0.417,0.095,0.81,0.095,0.321,0.405,0.274,0.476,0.31,0.214,0.262,0.44,0.298,0.313,0.133,0.096,0.169,0.313,0.169,0.157,0.313,0.229,0.145,0.024,0.12,0.289,0.157,0.205,0.373,0.145,0.084,0.217,0.12,0.301,2.381,27.381,45.238,79.762,100.0,4.762,16.667,50.0,75.0,95.238,1.19,20.238,64.286,70.238,98.81,2.381,14.286,54.762,77.381,97.619,15.476,22.619,48.81,67.857,98.81,1.19,23.81,36.905,72.619,100.0,1.19,15.476,52.381,75.0,98.81,4.762,20.238,44.048,66.667,91.667,3.571,27.381,45.238,76.19,100.0,15.476,21.429,48.81,83.333,98.81,1.19,23.81,50.0,73.81,100.0,38.095,45.238,47.619,60.714,86.905,1.19,13.095,42.857,70.238,95.238,2.381,25.0,50.0,76.19,100.0,15.476,22.619,48.81,72.619,98.81,2.381,27.381,46.429,76.19,100.0,4.762,17.857,51.19,75.0,95.238,1.19,20.238,64.286,70.238,98.81,15.476,22.619,48.81,67.857,98.81,2.381,23.81,39.286,73.81,100.0,1.19,13.095,44.048,70.238,95.238,Negative_131,0
0.421,0.389,0.19,0.402,0.259,0.34,0.464,0.179,0.357,0.115,0.803,0.081,0.233,0.483,0.284,0.545,0.265,0.19,0.259,0.515,0.226,0.317,0.118,0.158,0.227,0.259,0.158,0.161,0.268,0.126,0.171,0.017,0.137,0.18,0.191,0.212,0.244,0.165,0.111,0.221,0.165,0.193,1.282,26.709,48.932,72.436,100.0,0.427,24.145,49.145,73.718,99.786,0.214,22.863,56.197,81.41,99.359,1.282,22.436,46.154,72.436,100.0,0.427,22.009,58.547,82.265,99.145,0.214,28.632,49.359,69.444,98.932,0.214,22.222,42.521,75.855,100.0,2.35,27.137,50.427,70.94,99.786,0.641,28.632,52.564,74.145,98.932,1.923,16.88,63.675,83.547,98.718,0.214,26.496,48.932,72.009,100.0,0.427,16.453,49.573,82.051,99.145,0.214,22.65,43.59,71.795,99.786,0.641,27.137,48.718,71.368,100.0,0.427,23.291,57.692,81.624,99.145,0.641,27.778,50.214,72.436,100.0,0.427,22.009,42.949,77.564,99.786,0.214,22.863,56.197,81.41,99.359,0.427,22.009,58.547,82.265,99.145,0.641,27.778,48.504,70.085,100.0,0.214,22.65,43.59,71.795,99.786,Negative_110,0
0.35,0.41,0.24,0.424,0.29,0.286,0.47,0.247,0.283,0.132,0.778,0.09,0.295,0.394,0.311,0.462,0.298,0.24,0.29,0.447,0.262,0.285,0.148,0.206,0.245,0.251,0.156,0.218,0.267,0.123,0.203,0.016,0.147,0.209,0.178,0.24,0.257,0.211,0.144,0.248,0.153,0.208,0.593,25.63,49.333,75.704,99.704,0.296,24.148,50.667,76.296,100.0,0.148,24.889,47.556,72.444,98.519,0.296,23.852,52.296,76.296,99.852,0.444,26.667,49.037,72.889,98.519,0.148,24.741,44.444,73.926,100.0,0.148,20.741,46.37,72.889,99.704,0.741,32.593,60.889,78.37,99.852,1.037,24.296,49.63,71.556,100.0,0.444,28.889,41.63,65.333,98.519,0.148,24.593,50.963,75.852,100.0,2.37,17.63,55.111,76.444,95.111,0.148,32.148,57.333,78.667,99.852,0.593,19.407,40.444,68.593,100.0,0.444,26.519,49.778,73.481,98.519,0.593,22.963,46.222,72.296,100.0,0.296,29.481,54.815,80.0,99.556,0.148,24.889,47.556,72.444,98.519,0.444,26.667,49.037,72.889,98.519,0.593,20.593,43.407,71.259,100.0,0.148,31.111,56.296,79.111,99.852,Negative_4,0
