_PolarizabilityC1,_PolarizabilityC2,_PolarizabilityC3,_SolventAccessibilityC1,_SolventAccessibilityC2,_SolventAccessibilityC3,_SecondaryStrC1,_SecondaryStrC2,_SecondaryStrC3,_ChargeC1,_ChargeC2,_ChargeC3,_PolarityC1,_PolarityC2,_PolarityC3,_NormalizedVDWVC1,_NormalizedVDWVC2,_NormalizedVDWVC3,_HydrophobicityC1,_HydrophobicityC2,_HydrophobicityC3,_PolarizabilityT12,_PolarizabilityT13,_PolarizabilityT23,_SolventAccessibilityT12,_SolventAccessibilityT13,_SolventAccessibilityT23,_SecondaryStrT12,_SecondaryStrT13,_SecondaryStrT23,_ChargeT12,_ChargeT13,_ChargeT23,_PolarityT12,_PolarityT13,_PolarityT23,_NormalizedVDWVT12,_NormalizedVDWVT13,_NormalizedVDWVT23,_HydrophobicityT12,_HydrophobicityT13,_HydrophobicityT23,_PolarizabilityD1001,_PolarizabilityD1025,_PolarizabilityD1050,_PolarizabilityD1075,_PolarizabilityD1100,_PolarizabilityD2001,_PolarizabilityD2025,_PolarizabilityD2050,_PolarizabilityD2075,_PolarizabilityD2100,_PolarizabilityD3001,_PolarizabilityD3025,_PolarizabilityD3050,_PolarizabilityD3075,_PolarizabilityD3100,_SolventAccessibilityD1001,_SolventAccessibilityD1025,_SolventAccessibilityD1050,_SolventAccessibilityD1075,_SolventAccessibilityD1100,_SolventAccessibilityD2001,_SolventAccessibilityD2025,_SolventAccessibilityD2050,_SolventAccessibilityD2075,_SolventAccessibilityD2100,_SolventAccessibilityD3001,_SolventAccessibilityD3025,_SolventAccessibilityD3050,_SolventAccessibilityD3075,_SolventAccessibilityD3100,_SecondaryStrD1001,_SecondaryStrD1025,_SecondaryStrD1050,_SecondaryStrD1075,_SecondaryStrD1100,_SecondaryStrD2001,_SecondaryStrD2025,_SecondaryStrD2050,_SecondaryStrD2075,_SecondaryStrD2100,_SecondaryStrD3001,_SecondaryStrD3025,_SecondaryStrD3050,_SecondaryStrD3075,_SecondaryStrD3100,_ChargeD1001,_ChargeD1025,_ChargeD1050,_ChargeD1075,_ChargeD1100,_ChargeD2001,_ChargeD2025,_ChargeD2050,_ChargeD2075,_ChargeD2100,_ChargeD3001,_ChargeD3025,_ChargeD3050,_ChargeD3075,_ChargeD3100,_PolarityD1001,_PolarityD1025,_PolarityD1050,_PolarityD1075,_PolarityD1100,_PolarityD2001,_PolarityD2025,_PolarityD2050,_PolarityD2075,_PolarityD2100,_PolarityD3001,_PolarityD3025,_PolarityD3050,_PolarityD3075,_PolarityD3100,_NormalizedVDWVD1001,_NormalizedVDWVD1025,_NormalizedVDWVD1050,_NormalizedVDWVD1075,_NormalizedVDWVD1100,_NormalizedVDWVD2001,_NormalizedVDWVD2025,_NormalizedVDWVD2050,_NormalizedVDWVD2075,_NormalizedVDWVD2100,_NormalizedVDWVD3001,_NormalizedVDWVD3025,_NormalizedVDWVD3050,_NormalizedVDWVD3075,_NormalizedVDWVD3100,_HydrophobicityD1001,_HydrophobicityD1025,_HydrophobicityD1050,_HydrophobicityD1075,_HydrophobicityD1100,_HydrophobicityD2001,_HydrophobicityD2025,_HydrophobicityD2050,_HydrophobicityD2075,_HydrophobicityD2100,_HydrophobicityD3001,_HydrophobicityD3025,_HydrophobicityD3050,_HydrophobicityD3075,_HydrophobicityD3100,id,label
0.378,0.443,0.179,0.39,0.281,0.329,0.391,0.269,0.34,0.098,0.819,0.082,0.267,0.428,0.306,0.47,0.352,0.179,0.281,0.467,0.252,0.322,0.106,0.173,0.207,0.269,0.165,0.216,0.24,0.171,0.156,0.017,0.125,0.209,0.17,0.217,0.32,0.132,0.148,0.225,0.147,0.225,0.141,29.606,52.602,69.269,99.93,0.281,25.949,50.703,78.481,100.0,0.07,16.667,38.115,80.169,99.508,0.211,30.52,53.376,74.543,99.719,0.352,16.385,45.288,81.505,100.0,0.07,27.286,46.484,71.519,99.508,0.07,21.73,50.985,79.184,100.0,0.281,26.793,49.297,75.668,99.648,0.141,26.512,48.945,69.691,99.93,0.352,15.682,40.225,77.918,99.367,0.07,28.762,51.547,73.347,100.0,0.703,11.955,27.426,87.764,99.93,0.07,23.488,49.859,79.395,99.719,0.141,31.927,51.969,69.55,99.578,0.352,16.807,44.233,81.505,100.0,0.141,29.747,51.406,70.675,99.93,0.281,24.051,52.18,79.958,100.0,0.07,16.667,38.115,80.169,99.508,0.352,16.385,45.288,81.505,100.0,0.141,30.169,51.406,70.323,99.578,0.07,23.84,49.93,78.762,99.719,Negative_1033,0
0.313,0.421,0.267,0.439,0.295,0.265,0.419,0.308,0.273,0.11,0.783,0.107,0.382,0.306,0.312,0.368,0.366,0.267,0.295,0.358,0.347,0.275,0.157,0.206,0.249,0.208,0.161,0.247,0.218,0.168,0.169,0.028,0.155,0.255,0.236,0.187,0.281,0.187,0.175,0.209,0.201,0.261,0.991,25.441,48.018,74.009,100.0,0.33,24.559,51.101,74.559,99.67,0.11,24.67,49.67,76.432,99.89,0.33,24.67,51.432,73.568,100.0,0.22,24.559,50.22,78.414,99.67,0.11,25.441,47.026,72.687,99.89,0.11,24.78,49.67,78.414,100.0,0.33,24.89,50.551,72.467,99.78,0.661,25.22,49.78,71.586,99.449,0.22,23.348,49.339,79.185,99.559,0.11,24.78,49.78,73.458,100.0,4.736,29.185,50.661,75.0,99.67,0.11,24.89,50.991,72.467,99.89,0.661,25.441,48.678,73.899,100.0,0.22,24.449,49.339,77.533,99.67,0.661,25.22,48.678,73.678,100.0,0.33,24.89,51.322,75.441,99.67,0.11,24.67,49.67,76.432,99.89,0.22,24.559,50.22,78.414,99.67,0.661,24.78,48.128,73.348,100.0,0.11,24.89,51.101,72.797,99.89,Positive_444,1
0.333,0.415,0.251,0.462,0.287,0.251,0.395,0.282,0.323,0.108,0.774,0.118,0.379,0.323,0.297,0.451,0.297,0.251,0.287,0.374,0.338,0.304,0.149,0.206,0.242,0.175,0.211,0.186,0.247,0.206,0.196,0.01,0.186,0.268,0.237,0.227,0.294,0.222,0.134,0.263,0.191,0.263,2.051,16.41,45.641,72.821,96.41,1.538,29.231,52.821,78.974,100.0,0.513,25.641,46.667,68.718,98.462,1.538,23.59,52.821,76.41,100.0,1.026,30.769,56.41,78.462,99.487,0.513,19.487,41.026,62.051,92.308,0.513,22.564,50.769,75.897,100.0,3.59,32.308,60.0,78.974,95.897,2.564,17.949,40.513,63.077,92.308,1.026,34.359,49.231,68.718,98.462,0.513,23.59,47.692,72.821,100.0,11.282,16.923,52.308,81.538,99.487,0.513,25.641,52.821,73.846,100.0,2.051,16.41,42.051,71.282,96.41,1.026,28.205,56.41,74.872,99.487,2.051,23.077,50.256,72.821,96.41,1.538,23.59,50.769,79.487,100.0,0.513,25.641,46.667,68.718,98.462,1.026,30.769,56.41,78.462,99.487,2.051,19.487,41.026,65.128,96.41,0.513,25.641,55.385,76.923,100.0,Negative_763,0
0.304,0.419,0.277,0.434,0.319,0.248,0.424,0.283,0.293,0.121,0.773,0.105,0.362,0.294,0.343,0.364,0.359,0.277,0.319,0.372,0.309,0.269,0.185,0.214,0.254,0.232,0.136,0.245,0.264,0.177,0.17,0.036,0.152,0.235,0.233,0.19,0.274,0.212,0.186,0.214,0.177,0.253,0.324,27.508,54.045,75.728,99.353,0.971,24.434,49.515,75.243,99.838,0.162,23.301,46.44,70.388,100.0,0.324,27.184,54.207,75.405,99.353,0.485,21.036,41.586,73.301,100.0,0.162,26.052,51.456,74.272,99.191,0.162,22.816,47.249,74.595,100.0,0.809,24.11,53.398,76.052,99.191,0.647,28.803,50.809,73.139,99.515,0.485,18.608,38.997,70.388,100.0,0.162,25.89,52.913,74.919,99.515,0.647,21.845,39.644,78.317,99.838,0.162,22.492,48.058,72.654,99.191,0.324,32.201,56.958,76.214,99.353,0.485,22.816,43.528,74.757,100.0,0.324,28.803,55.016,75.566,99.353,0.971,22.654,47.087,75.243,99.838,0.162,23.301,46.44,70.388,100.0,0.485,21.036,41.586,73.301,100.0,0.324,29.935,56.149,76.214,99.353,0.162,22.492,48.382,72.977,99.029,Positive_841,1
0.315,0.509,0.176,0.442,0.224,0.333,0.376,0.285,0.339,0.097,0.836,0.067,0.364,0.406,0.23,0.515,0.309,0.176,0.224,0.43,0.345,0.311,0.116,0.171,0.201,0.262,0.159,0.207,0.244,0.195,0.152,0.03,0.091,0.305,0.189,0.171,0.305,0.183,0.104,0.183,0.177,0.293,3.636,30.909,62.424,80.0,96.97,1.212,26.061,46.061,68.485,100.0,0.606,14.545,38.182,61.818,92.727,2.424,21.818,41.818,63.636,98.788,1.212,23.636,49.091,72.121,100.0,0.606,30.909,61.212,85.455,99.394,0.606,13.939,40.0,67.273,100.0,2.424,28.485,41.212,61.818,98.182,3.636,40.606,70.303,87.273,99.394,13.333,18.182,50.303,69.697,92.727,0.606,26.061,47.879,73.939,100.0,1.212,13.939,49.091,75.758,96.364,0.606,17.576,39.394,60.606,98.788,3.636,30.909,61.212,84.848,99.394,1.212,23.636,50.303,75.152,100.0,3.636,32.727,62.424,80.606,99.394,1.212,19.394,40.0,58.788,100.0,0.606,14.545,38.182,61.818,92.727,1.212,23.636,49.091,72.121,100.0,3.636,31.515,61.212,84.242,99.394,0.606,15.152,38.788,60.0,98.788,Negative_199,0
0.327,0.426,0.247,0.415,0.286,0.298,0.348,0.325,0.327,0.08,0.81,0.109,0.361,0.33,0.31,0.403,0.351,0.247,0.286,0.401,0.312,0.277,0.166,0.204,0.232,0.252,0.173,0.222,0.216,0.222,0.128,0.015,0.183,0.237,0.23,0.189,0.274,0.202,0.169,0.223,0.183,0.245,0.108,24.771,50.027,76.252,99.946,0.323,23.802,48.735,73.452,100.0,0.054,27.679,53.581,75.498,99.785,0.108,25.633,49.273,75.283,100.0,0.162,24.933,48.627,73.452,99.461,0.054,24.717,52.127,76.521,99.946,0.054,24.017,48.627,74.96,100.0,0.485,25.202,50.565,75.283,99.946,0.915,24.879,49.865,74.475,99.892,0.162,24.933,48.627,72.859,99.138,0.054,24.61,49.865,75.714,100.0,0.7,26.925,50.673,72.482,99.085,0.054,26.494,51.481,75.444,100.0,0.108,23.263,49.596,75.821,99.946,0.162,24.61,48.519,73.883,99.461,0.108,24.448,49.758,74.529,99.946,0.323,23.963,48.896,74.044,100.0,0.054,27.679,53.581,75.498,99.785,0.162,24.933,48.627,73.452,99.461,0.108,24.448,50.027,75.821,99.946,0.054,26.225,50.727,76.144,100.0,Positive_1010,1
0.326,0.458,0.216,0.439,0.284,0.277,0.448,0.213,0.339,0.11,0.794,0.097,0.316,0.371,0.313,0.471,0.313,0.216,0.284,0.423,0.294,0.252,0.146,0.194,0.217,0.223,0.191,0.175,0.288,0.149,0.152,0.023,0.133,0.197,0.207,0.227,0.278,0.204,0.136,0.246,0.162,0.223,0.645,36.129,55.484,74.839,100.0,0.968,19.032,43.548,68.065,99.677,0.323,17.419,51.29,76.129,98.71,0.645,23.871,44.194,79.677,99.355,1.613,20.645,49.032,74.516,98.71,0.323,30.645,52.903,67.419,100.0,0.323,25.484,56.452,80.968,98.71,1.29,12.903,32.258,54.839,99.032,0.645,33.226,53.226,73.548,100.0,1.613,20.323,68.387,79.355,98.71,0.323,24.516,48.065,73.226,100.0,5.806,26.129,54.194,70.968,96.129,0.323,17.097,40.968,78.387,99.032,0.645,34.516,53.548,72.581,100.0,1.613,20.323,49.032,73.226,98.71,0.645,31.29,52.903,72.581,100.0,0.968,18.71,43.226,77.742,99.032,0.323,17.419,51.29,76.129,98.71,1.613,20.645,49.032,74.516,98.71,0.645,31.935,53.548,72.258,100.0,0.323,17.097,40.968,79.677,99.032,Negative_1109,0
0.301,0.485,0.213,0.477,0.313,0.211,0.442,0.292,0.266,0.088,0.801,0.111,0.348,0.307,0.345,0.368,0.418,0.213,0.313,0.368,0.319,0.287,0.109,0.211,0.311,0.194,0.141,0.276,0.232,0.158,0.161,0.015,0.173,0.217,0.273,0.185,0.314,0.135,0.185,0.229,0.223,0.226,1.17,25.146,51.754,75.439,100.0,0.585,22.222,49.123,74.854,99.708,0.292,23.977,47.953,67.836,95.906,1.462,24.561,50.0,77.193,99.708,0.585,21.93,49.123,76.608,99.123,0.292,26.316,52.924,69.298,100.0,0.292,24.854,49.708,77.485,99.123,2.339,24.269,48.83,70.175,99.708,0.585,22.515,49.415,73.684,100.0,1.754,38.304,52.339,70.76,95.614,0.292,24.561,50.585,74.269,100.0,4.094,20.76,44.737,75.439,99.123,0.292,23.392,46.199,72.515,99.708,1.17,29.825,55.263,73.392,100.0,0.585,21.637,48.538,76.608,99.123,1.17,29.24,54.386,73.392,100.0,0.585,20.76,47.368,78.655,99.708,0.292,23.977,47.953,67.836,95.906,0.585,21.93,49.123,76.608,99.123,0.877,25.146,51.17,73.099,100.0,0.292,23.684,47.661,76.316,99.708,Positive_760,1
0.379,0.453,0.168,0.484,0.242,0.273,0.516,0.174,0.311,0.106,0.814,0.081,0.261,0.46,0.28,0.553,0.28,0.168,0.242,0.509,0.248,0.306,0.094,0.169,0.25,0.2,0.119,0.163,0.25,0.125,0.169,0.0,0.15,0.163,0.206,0.2,0.256,0.156,0.106,0.175,0.194,0.175,1.863,22.36,34.161,75.776,97.516,2.484,38.509,57.764,74.534,99.379,0.621,16.149,45.963,62.112,100.0,1.863,22.36,39.13,67.081,99.379,1.242,31.677,47.826,67.702,100.0,0.621,23.602,62.112,78.261,97.516,0.621,24.845,40.373,68.944,100.0,2.484,40.994,56.522,80.745,99.379,3.106,19.876,52.174,78.882,97.516,1.242,8.075,45.963,54.037,100.0,0.621,24.224,50.932,76.398,99.379,13.665,33.54,41.615,61.491,96.894,0.621,31.056,50.932,64.596,99.379,1.863,22.36,37.888,78.882,97.516,1.242,31.677,52.795,68.944,100.0,1.863,23.602,41.615,78.882,99.379,2.484,38.509,57.143,67.081,98.758,0.621,16.149,45.963,62.112,100.0,1.242,31.677,47.826,67.702,100.0,1.863,22.36,45.342,77.64,97.516,0.621,31.056,50.932,65.839,99.379,Negative_519,0
0.291,0.474,0.235,0.358,0.342,0.3,0.427,0.259,0.314,0.088,0.805,0.106,0.32,0.309,0.371,0.381,0.384,0.235,0.342,0.37,0.288,0.269,0.128,0.233,0.242,0.215,0.197,0.201,0.267,0.158,0.14,0.015,0.178,0.189,0.236,0.22,0.301,0.174,0.187,0.243,0.196,0.208,0.354,22.759,49.057,68.278,99.764,0.236,24.764,53.774,77.948,100.0,0.118,26.297,46.698,72.642,99.882,0.708,22.406,42.453,70.047,100.0,0.236,24.057,51.651,73.939,99.175,0.118,30.66,54.953,81.25,99.646,0.118,22.759,46.934,73.585,100.0,0.943,25.943,47.995,76.769,99.882,0.236,25.118,53.538,77.241,99.764,1.533,9.434,34.198,50.943,98.703,0.118,25.943,52.123,77.358,100.0,3.42,22.642,52.948,68.278,99.175,0.118,25.354,47.406,74.41,100.0,0.354,24.646,49.764,77.358,99.764,0.236,24.41,52.948,74.646,99.175,0.354,24.764,50.472,74.764,99.764,0.236,23.585,53.184,75.472,100.0,0.118,26.297,46.698,72.642,99.882,0.236,24.057,51.651,73.939,99.175,0.354,25.236,51.179,79.245,99.764,0.118,25.354,46.58,72.995,100.0,Positive_857,1
0.3,0.425,0.275,0.612,0.185,0.203,0.394,0.388,0.218,0.076,0.854,0.07,0.48,0.324,0.197,0.347,0.378,0.275,0.185,0.368,0.446,0.268,0.148,0.256,0.172,0.232,0.082,0.322,0.193,0.143,0.113,0.02,0.098,0.309,0.135,0.127,0.275,0.168,0.236,0.131,0.123,0.332,1.754,26.316,51.852,69.006,100.0,0.39,24.756,46.394,73.879,99.61,0.195,23.002,51.657,80.702,99.415,0.585,23.392,50.487,74.074,100.0,0.39,26.511,46.784,78.168,99.61,0.195,25.536,46.979,74.464,99.805,0.195,23.197,52.632,74.659,100.0,0.585,27.29,51.462,79.922,97.856,2.534,24.951,44.055,64.717,99.805,0.78,23.587,46.199,84.016,99.025,0.195,23.977,49.903,73.879,100.0,0.39,28.46,53.021,78.752,99.61,0.195,23.977,50.097,76.998,98.051,1.754,24.366,49.513,66.472,100.0,0.39,26.511,48.733,78.168,99.61,1.754,25.536,49.513,68.421,100.0,0.39,24.561,48.928,75.244,99.61,0.195,23.002,51.657,80.702,99.415,0.39,26.511,46.784,78.168,99.61,1.365,22.807,49.513,69.201,100.0,0.195,24.561,50.097,76.608,98.051,Positive_865,1
0.297,0.383,0.32,0.32,0.406,0.273,0.512,0.215,0.273,0.199,0.648,0.152,0.254,0.301,0.445,0.402,0.277,0.32,0.406,0.371,0.223,0.173,0.153,0.282,0.271,0.157,0.208,0.247,0.243,0.098,0.251,0.039,0.196,0.129,0.227,0.259,0.196,0.224,0.212,0.302,0.176,0.149,0.781,29.297,62.891,75.0,100.0,1.172,17.578,39.844,66.406,99.609,0.391,25.0,50.781,80.469,98.828,1.562,19.141,42.969,68.359,100.0,1.172,30.078,53.516,78.125,99.219,0.391,25.0,50.781,71.875,99.609,0.391,21.484,45.703,77.344,99.219,3.125,21.875,41.406,68.75,98.438,0.781,28.906,61.328,74.609,100.0,3.516,22.266,51.953,83.984,98.828,0.391,23.047,45.312,70.703,100.0,1.172,26.562,59.375,73.438,84.375,0.391,17.578,36.328,58.984,98.438,0.781,25.391,59.766,74.219,100.0,1.172,29.688,52.344,77.734,99.219,0.781,26.953,59.766,74.219,100.0,1.172,17.188,38.281,66.406,99.219,0.391,25.0,50.781,80.469,98.828,1.172,30.078,53.516,78.125,99.219,0.781,25.0,55.078,73.828,100.0,0.391,15.625,35.156,58.984,98.438,Negative_918,0
0.282,0.487,0.231,0.402,0.325,0.274,0.419,0.256,0.325,0.103,0.786,0.111,0.35,0.299,0.35,0.359,0.41,0.231,0.325,0.342,0.333,0.233,0.147,0.259,0.259,0.216,0.19,0.233,0.233,0.147,0.172,0.034,0.155,0.164,0.233,0.25,0.293,0.172,0.233,0.267,0.181,0.216,1.709,23.077,39.316,69.231,94.872,3.419,24.786,51.282,80.342,100.0,0.855,20.513,40.171,68.376,91.453,4.274,21.368,52.137,69.231,100.0,3.419,25.641,47.863,82.051,95.726,0.855,23.077,45.299,71.795,94.872,0.855,27.35,53.846,75.214,100.0,4.274,22.222,52.137,71.795,99.145,1.709,23.077,39.316,67.521,95.726,11.111,18.803,55.556,77.778,91.453,0.855,23.932,51.282,73.504,100.0,6.838,25.641,39.316,42.735,94.017,0.855,20.513,48.718,66.667,100.0,1.709,23.077,47.009,71.795,94.872,3.419,29.06,47.863,78.632,95.726,1.709,23.932,46.154,71.795,97.436,3.419,24.786,51.282,78.632,100.0,0.855,20.513,40.171,68.376,91.453,3.419,25.641,47.863,82.051,95.726,1.709,26.496,52.991,71.795,94.872,0.855,14.53,48.718,68.376,100.0,Negative_995,0
0.37,0.392,0.237,0.421,0.329,0.25,0.421,0.278,0.301,0.136,0.744,0.12,0.323,0.342,0.335,0.449,0.313,0.237,0.329,0.37,0.301,0.263,0.187,0.171,0.289,0.19,0.162,0.257,0.257,0.168,0.21,0.038,0.19,0.225,0.219,0.238,0.276,0.225,0.133,0.254,0.197,0.241,0.633,22.152,43.671,74.684,98.418,2.215,23.418,53.165,75.949,100.0,0.316,30.38,48.101,72.785,98.734,0.633,25.316,53.165,75.633,100.0,1.899,25.0,46.519,71.835,99.684,0.316,22.152,41.456,74.051,99.367,0.316,31.646,53.481,75.316,100.0,1.266,26.582,54.747,74.367,98.101,0.949,20.253,35.127,69.62,99.367,1.899,31.646,48.734,71.519,98.734,0.316,25.316,50.633,74.684,100.0,2.532,16.139,39.873,67.405,98.418,0.316,25.316,53.165,72.785,100.0,0.633,24.051,50.0,78.165,99.367,1.899,24.367,46.519,71.835,99.684,0.633,21.519,49.051,75.633,99.367,2.215,25.316,51.899,74.367,100.0,0.316,30.38,48.101,72.785,98.734,1.899,25.0,46.519,71.835,99.684,0.633,24.051,50.0,78.165,99.367,0.316,23.734,53.165,72.152,100.0,Negative_940,0
0.352,0.395,0.252,0.39,0.319,0.29,0.481,0.219,0.3,0.133,0.743,0.124,0.281,0.367,0.352,0.433,0.314,0.252,0.319,0.443,0.238,0.321,0.177,0.163,0.23,0.244,0.153,0.187,0.258,0.153,0.148,0.053,0.177,0.201,0.201,0.23,0.321,0.215,0.124,0.239,0.144,0.22,0.952,25.238,52.857,76.19,97.619,1.429,24.286,47.619,77.619,100.0,0.476,21.905,45.238,65.238,99.048,1.905,18.571,43.81,74.762,100.0,0.952,18.095,43.333,67.143,97.619,0.476,39.524,54.762,76.667,99.524,0.476,16.667,35.714,61.905,98.095,1.905,41.905,61.429,85.714,100.0,0.952,31.905,58.095,77.619,99.524,7.143,16.19,35.714,65.238,91.429,0.476,27.143,51.429,77.143,100.0,0.952,20.476,44.762,73.81,97.619,0.476,22.857,49.524,81.905,100.0,2.857,30.0,50.0,74.762,99.524,0.952,20.476,47.143,67.143,97.619,0.952,26.667,50.0,75.238,99.524,1.429,20.476,51.905,79.048,100.0,0.476,21.905,45.238,65.238,99.048,0.952,18.095,43.333,67.143,97.619,2.857,30.952,52.857,74.762,99.524,0.476,18.571,44.286,81.429,100.0,Negative_134,0
0.319,0.44,0.241,0.414,0.346,0.241,0.503,0.211,0.286,0.13,0.731,0.138,0.324,0.311,0.364,0.379,0.38,0.241,0.346,0.355,0.299,0.26,0.158,0.205,0.309,0.202,0.172,0.184,0.304,0.115,0.193,0.025,0.21,0.197,0.238,0.25,0.284,0.188,0.176,0.274,0.206,0.2,0.266,23.005,53.457,76.995,99.734,0.798,27.261,50.399,74.468,100.0,0.133,20.612,47.739,70.745,98.936,0.665,23.936,49.867,75.399,99.468,0.399,30.186,51.995,71.941,100.0,0.133,19.282,44.016,75.665,99.734,0.133,26.596,51.995,73.67,100.0,1.729,22.872,44.149,73.537,98.271,0.266,22.34,51.197,76.729,99.734,0.931,31.915,52.394,73.271,98.936,0.133,23.005,48.67,75.266,99.734,0.399,28.989,52.66,70.346,100.0,0.133,22.872,46.809,72.606,98.271,0.266,22.473,53.856,76.862,99.734,0.399,29.92,51.596,71.809,100.0,0.266,22.739,53.059,76.862,99.734,0.798,27.926,50.399,72.34,100.0,0.133,20.612,47.739,70.745,98.936,0.399,30.186,51.995,71.941,100.0,0.266,20.479,49.734,76.064,99.734,0.133,25.0,48.138,73.803,98.271,Positive_426,1
0.234,0.483,0.283,0.414,0.346,0.241,0.463,0.282,0.255,0.123,0.752,0.125,0.399,0.228,0.374,0.312,0.405,0.283,0.346,0.292,0.362,0.22,0.153,0.274,0.283,0.187,0.158,0.254,0.221,0.149,0.176,0.039,0.184,0.193,0.288,0.171,0.254,0.194,0.232,0.192,0.249,0.216,0.562,29.401,49.906,79.213,99.813,0.187,21.91,46.816,71.723,100.0,0.094,26.03,54.588,77.996,99.719,0.749,25.0,51.498,76.685,99.906,0.375,24.157,51.311,74.625,100.0,0.094,25.281,45.131,70.88,99.719,0.094,24.719,54.026,75.562,99.906,1.03,23.876,45.974,76.404,99.438,0.187,26.498,45.693,73.502,100.0,0.375,22.472,50.281,72.659,99.532,0.094,25.843,49.906,75.562,100.0,0.843,20.412,49.345,73.408,98.876,0.094,24.345,50.843,74.345,99.906,0.187,26.498,45.131,72.846,99.813,0.375,24.251,52.06,75.468,100.0,0.187,27.06,46.723,75.281,99.813,0.843,22.378,49.625,73.408,100.0,0.094,26.03,54.588,77.996,99.719,0.375,24.157,51.311,74.625,100.0,0.187,26.498,46.723,75.281,99.813,0.094,23.876,51.592,74.906,99.906,Positive_1095,1
0.299,0.418,0.283,0.398,0.354,0.248,0.441,0.287,0.271,0.141,0.717,0.143,0.346,0.287,0.367,0.369,0.348,0.283,0.354,0.348,0.299,0.266,0.184,0.249,0.29,0.215,0.184,0.25,0.237,0.157,0.213,0.045,0.194,0.209,0.235,0.243,0.274,0.233,0.2,0.276,0.198,0.219,0.391,24.609,49.609,75.0,98.828,0.586,23.828,50.781,74.414,100.0,0.195,25.586,49.023,74.219,99.219,0.391,28.711,53.125,75.0,98.828,0.977,21.094,46.094,72.07,99.805,0.195,22.852,51.367,77.734,100.0,0.195,24.805,50.195,72.266,99.805,0.586,26.367,53.516,79.883,99.219,0.391,18.945,42.383,72.656,100.0,0.977,21.094,43.75,66.992,95.117,0.195,26.367,51.758,75.781,100.0,1.953,19.141,46.484,75.195,98.633,0.195,30.078,55.078,75.781,99.219,0.391,24.023,49.609,75.586,100.0,0.977,21.094,45.508,71.68,99.805,0.391,24.023,46.68,75.586,100.0,0.781,24.219,52.344,73.242,99.805,0.195,25.586,49.023,74.219,99.219,0.977,21.094,46.094,72.07,99.805,0.391,26.367,50.586,75.977,100.0,0.195,28.125,53.516,74.414,97.656,Positive_870,1
0.332,0.432,0.236,0.427,0.31,0.263,0.432,0.27,0.297,0.101,0.753,0.146,0.314,0.341,0.346,0.407,0.357,0.236,0.31,0.409,0.281,0.273,0.152,0.208,0.273,0.211,0.161,0.224,0.269,0.143,0.153,0.02,0.211,0.206,0.215,0.251,0.301,0.191,0.168,0.253,0.181,0.218,0.541,18.739,48.468,76.577,100.0,0.36,26.667,49.91,72.432,99.64,0.18,27.748,51.892,76.937,99.279,0.721,21.441,47.928,72.793,99.82,0.36,27.207,49.91,73.153,99.64,0.18,26.486,51.892,81.261,100.0,0.18,23.964,48.468,76.036,99.64,0.721,27.027,56.757,74.414,100.0,0.541,22.703,48.649,72.252,99.82,3.063,23.964,49.009,78.919,98.739,0.18,23.063,49.189,75.676,100.0,0.901,28.288,51.351,70.09,98.919,0.18,25.766,56.036,74.595,99.279,0.541,19.82,49.55,76.757,100.0,0.36,26.667,49.009,71.171,99.64,0.541,21.441,50.45,75.856,100.0,0.36,24.865,46.306,70.45,99.64,0.18,27.748,51.892,76.937,99.279,0.36,27.207,49.91,73.153,99.64,0.541,20.901,49.73,76.757,100.0,0.18,25.586,47.928,73.514,99.279,Positive_319,1
0.329,0.396,0.275,0.409,0.336,0.255,0.483,0.195,0.322,0.174,0.758,0.067,0.255,0.389,0.356,0.45,0.275,0.275,0.336,0.43,0.235,0.257,0.189,0.189,0.277,0.189,0.169,0.176,0.291,0.128,0.236,0.007,0.128,0.162,0.176,0.284,0.203,0.243,0.135,0.291,0.155,0.142,1.342,23.49,43.624,64.43,97.315,2.685,24.161,55.705,82.55,99.329,0.671,19.463,44.966,63.758,100.0,1.342,25.503,48.993,79.195,100.0,2.013,24.832,54.362,73.826,98.658,0.671,18.792,40.268,60.403,97.315,0.671,24.832,51.678,73.154,99.329,2.685,36.242,57.718,79.866,100.0,1.342,18.121,42.282,64.43,89.933,2.013,11.409,44.966,63.758,93.289,0.671,24.161,48.993,77.181,100.0,16.107,28.188,59.732,74.497,98.658,0.671,25.503,52.349,80.537,100.0,1.342,22.819,42.953,64.43,97.315,2.013,24.832,53.691,73.154,98.658,1.342,22.819,42.282,67.114,97.315,2.685,36.242,68.456,87.919,99.329,0.671,19.463,44.966,63.758,100.0,2.013,24.832,54.362,73.826,98.658,1.342,22.819,42.282,62.416,97.315,0.671,25.503,52.349,84.564,100.0,Negative_373,0
